a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
3799999962,38,99999999,valid,UInt64,1.0,3799999963,38,100000000,valid,UInt64,6
2799999972,28,99999999,valid,UInt32,1.0,2799999973,28,100000000,valid,UInt32,6
2699999973,27,99999999,valid,UInt32,1.0,2699999974,27,100000000,valid,UInt32,6
2469999753,247,9999999,valid,UInt32,1.0,2469999754,247,10000000,valid,UInt32,12
2449999755,245,9999999,valid,UInt32,1.0,2449999756,245,10000000,valid,UInt32,9
2409999759,241,9999999,valid,UInt32,1.0,2409999760,241,10000000,valid,UInt32,3
2359999764,236,9999999,valid,UInt32,1.0,2359999765,236,10000000,valid,UInt32,10
2329999767,233,9999999,valid,UInt32,1.0,2329999768,233,10000000,valid,UInt32,8
2319999768,232,9999999,valid,UInt32,1.0,2319999769,232,10000000,valid,UInt32,10
2299999977,23,99999999,valid,UInt64,1.0,2299999978,23,100000000,valid,UInt64,7
2299999977,23,99999999,valid,UInt32,1.0,2299999978,23,100000000,valid,UInt32,9
2199999978,22,99999999,valid,UInt64,1.0,2199999979,22,100000000,valid,UInt64,11
2159999784,216,9999999,valid,UInt32,1.0,2159999785,216,10000000,valid,UInt32,14
2149999785,215,9999999,valid,UInt32,1.0,2149999786,215,10000000,valid,UInt32,5
2129999787,213,9999999,valid,UInt32,1.0,2129999788,213,10000000,valid,UInt32,13
2109999789,211,9999999,valid,UInt32,1.0,2109999790,211,10000000,valid,UInt32,10
2019999798,202,9999999,valid,UInt32,1.0,2019999799,202,10000000,valid,UInt32,15
1999999980,20,99999999,valid,UInt64,1.0,1999999981,20,100000000,valid,UInt64,5
1979999802,198,9999999,valid,UInt32,1.0,1979999803,198,10000000,valid,UInt32,10
1959999804,196,9999999,valid,UInt32,1.0,1959999805,196,10000000,valid,UInt32,11
1929999807,193,9999999,valid,UInt32,1.0,1929999808,193,10000000,valid,UInt32,13
1919999808,192,9999999,valid,UInt32,1.0,1919999809,192,10000000,valid,UInt32,9
1909999809,191,9999999,valid,UInt32,1.0,1909999810,191,10000000,valid,UInt32,9
1899999981,19,99999999,valid,UInt32,1.0,1899999982,19,100000000,valid,UInt32,13
1899999810,190,9999999,valid,UInt32,1.0,1899999811,190,10000000,valid,UInt32,13
1869999813,187,9999999,valid,Int64,1.0,1869999814,187,10000000,valid,Int64,7
1829999817,183,9999999,valid,UInt32,1.0,1829999818,183,10000000,valid,UInt32,12
1799999999,-18,-99999999,valid,Int64,1.0,1800000000,-18,-100000000,valid,Int64,2
1799999982,18,99999999,valid,UInt32,1.0,1799999983,18,100000000,valid,UInt32,10
1799999820,180,9999999,valid,UInt32,1.0,1799999821,180,10000000,valid,UInt32,19
1799999820,180,9999999,valid,Int64,1.0,1799999821,180,10000000,valid,Int64,2
1789999821,179,9999999,valid,UInt32,1.0,1789999822,179,10000000,valid,UInt32,10
1789999821,179,9999999,valid,Int64,1.0,1789999822,179,10000000,valid,Int64,6
1779999822,178,9999999,valid,UInt32,1.0,1779999823,178,10000000,valid,UInt32,10
