a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
64516,false,DivideError(),error,DivideError,8.0,64516,true,64516,valid,UInt16,2
64098,false,DivideError(),error,DivideError,8.0,64098,true,64098,valid,UInt16,2
63860,false,DivideError(),error,DivideError,8.0,63860,true,63860,valid,UInt16,2
62574,false,DivideError(),error,DivideError,8.0,62574,true,62574,valid,UInt16,2
62331,false,DivideError(),error,DivideError,8.0,62331,true,62331,valid,UInt16,2
62300,false,DivideError(),error,DivideError,8.0,62300,true,62300,valid,UInt16,2
60768,false,DivideError(),error,DivideError,8.0,60768,true,60768,valid,UInt16,3
60710,false,DivideError(),error,DivideError,8.0,60710,true,60710,valid,UInt16,2
60334,false,DivideError(),error,DivideError,8.0,60334,true,60334,valid,UInt16,2
60146,false,DivideError(),error,DivideError,8.0,60146,true,60146,valid,UInt16,2
59538,false,DivideError(),error,DivideError,8.0,59538,true,59538,valid,UInt16,2
59515,false,DivideError(),error,DivideError,8.0,59515,true,59515,valid,UInt16,2
58992,false,DivideError(),error,DivideError,8.0,58992,true,58992,valid,UInt16,2
58894,false,DivideError(),error,DivideError,8.0,58894,true,58894,valid,UInt16,2
58570,false,DivideError(),error,DivideError,8.0,58570,true,58570,valid,UInt16,2
58492,false,DivideError(),error,DivideError,8.0,58492,true,58492,valid,UInt16,2
58112,false,DivideError(),error,DivideError,8.0,58112,true,58112,valid,UInt16,2
58024,false,DivideError(),error,DivideError,8.0,58024,true,58024,valid,UInt16,2
57899,false,DivideError(),error,DivideError,8.0,57899,true,57899,valid,UInt16,2
57360,false,DivideError(),error,DivideError,8.0,57360,true,57360,valid,UInt16,2
57116,false,DivideError(),error,DivideError,8.0,57116,true,57116,valid,UInt16,2
56964,false,DivideError(),error,DivideError,8.0,56964,true,56964,valid,UInt16,2
56603,false,DivideError(),error,DivideError,8.0,56603,true,56603,valid,UInt16,2
55532,false,DivideError(),error,DivideError,8.0,55532,true,55532,valid,UInt16,2
55482,false,DivideError(),error,DivideError,8.0,55482,true,55482,valid,UInt16,2
55383,false,DivideError(),error,DivideError,8.0,55383,true,55383,valid,UInt16,2
55370,false,DivideError(),error,DivideError,8.0,55370,true,55370,valid,UInt16,3
54736,false,DivideError(),error,DivideError,8.0,54736,true,54736,valid,UInt16,2
54398,false,DivideError(),error,DivideError,8.0,54398,true,54398,valid,UInt16,2
53735,false,DivideError(),error,DivideError,8.0,53735,true,53735,valid,UInt16,2
53321,false,DivideError(),error,DivideError,8.0,53321,true,53321,valid,UInt16,2
53000,false,DivideError(),error,DivideError,8.0,53000,true,53000,valid,UInt16,2
51975,false,DivideError(),error,DivideError,8.0,51975,true,51975,valid,UInt16,2
51887,false,DivideError(),error,DivideError,8.0,51887,true,51887,valid,UInt16,2
51760,false,DivideError(),error,DivideError,8.0,51760,true,51760,valid,UInt16,2
51730,false,DivideError(),error,DivideError,8.0,51730,true,51730,valid,UInt16,2
49491,false,DivideError(),error,DivideError,8.0,49491,true,49491,valid,UInt16,2
49320,false,DivideError(),error,DivideError,8.0,49320,true,49320,valid,UInt16,3
48639,false,DivideError(),error,DivideError,8.0,48639,true,48639,valid,UInt16,2
48424,false,DivideError(),error,DivideError,8.0,48424,true,48424,valid,UInt16,2
47344,false,DivideError(),error,DivideError,8.0,47344,true,47344,valid,UInt16,2
46824,false,DivideError(),error,DivideError,8.0,46824,true,46824,valid,UInt16,2
46675,false,DivideError(),error,DivideError,8.0,46675,true,46675,valid,UInt16,2
46034,false,DivideError(),error,DivideError,8.0,46034,true,46034,valid,UInt16,2
45245,false,DivideError(),error,DivideError,8.0,45245,true,45245,valid,UInt16,2
44374,false,DivideError(),error,DivideError,8.0,44374,true,44374,valid,UInt16,2
43543,false,DivideError(),error,DivideError,8.0,43543,true,43543,valid,UInt16,3
43276,false,DivideError(),error,DivideError,8.0,43276,true,43276,valid,UInt16,2
42926,false,DivideError(),error,DivideError,8.0,42926,true,42926,valid,UInt16,2
42627,false,DivideError(),error,DivideError,8.0,42627,true,42627,valid,UInt16,2
40580,false,DivideError(),error,DivideError,8.0,40580,true,40580,valid,UInt16,2
39987,false,DivideError(),error,DivideError,8.0,39987,true,39987,valid,UInt16,2
39702,false,DivideError(),error,DivideError,8.0,39702,true,39702,valid,UInt16,2
38852,false,DivideError(),error,DivideError,8.0,38852,true,38852,valid,UInt16,2
38639,false,DivideError(),error,DivideError,8.0,38639,true,38639,valid,UInt16,2
38459,false,DivideError(),error,DivideError,8.0,38459,true,38459,valid,UInt16,2
37891,false,DivideError(),error,DivideError,8.0,37891,true,37891,valid,UInt16,2
37455,false,DivideError(),error,DivideError,8.0,37455,true,37455,valid,UInt16,2
37421,false,DivideError(),error,DivideError,8.0,37421,true,37421,valid,UInt16,2
36395,false,DivideError(),error,DivideError,8.0,36395,true,36395,valid,UInt16,2
35936,false,DivideError(),error,DivideError,8.0,35936,true,35936,valid,UInt16,2
35459,false,DivideError(),error,DivideError,8.0,35459,true,35459,valid,UInt16,2
35187,false,DivideError(),error,DivideError,8.0,35187,true,35187,valid,UInt16,2
35161,false,DivideError(),error,DivideError,8.0,35161,true,35161,valid,UInt16,2
34735,false,DivideError(),error,DivideError,8.0,34735,true,34735,valid,UInt16,2
34062,false,DivideError(),error,DivideError,8.0,34062,true,34062,valid,UInt16,2
33507,false,DivideError(),error,DivideError,8.0,33507,true,33507,valid,UInt16,2
32553,false,DivideError(),error,DivideError,8.0,32553,true,32553,valid,Int64,2
31840,false,DivideError(),error,DivideError,8.0,31840,true,31840,valid,Int64,2
31815,false,DivideError(),error,DivideError,8.0,31815,true,31815,valid,Int64,2
31736,false,DivideError(),error,DivideError,8.0,31736,true,31736,valid,Int64,2
31515,false,DivideError(),error,DivideError,8.0,31515,true,31515,valid,Int64,2
31215,false,DivideError(),error,DivideError,8.0,31215,true,31215,valid,Int64,2
31212,false,DivideError(),error,DivideError,8.0,31212,true,31212,valid,UInt16,2
30507,false,DivideError(),error,DivideError,8.0,30507,true,30507,valid,UInt16,2
30181,false,DivideError(),error,DivideError,8.0,30181,true,30181,valid,Int64,2
29851,false,DivideError(),error,DivideError,8.0,29851,true,29851,valid,UInt16,2
29832,false,DivideError(),error,DivideError,8.0,29832,true,29832,valid,Int64,2
29524,false,DivideError(),error,DivideError,8.0,29524,true,29524,valid,Int64,2
28012,false,DivideError(),error,DivideError,8.0,28012,true,28012,valid,Int64,2
27743,false,DivideError(),error,DivideError,8.0,27743,true,27743,valid,UInt16,2
27268,false,DivideError(),error,DivideError,8.0,27268,true,27268,valid,UInt16,2
27172,false,DivideError(),error,DivideError,8.0,27172,true,27172,valid,Int64,2
26998,false,DivideError(),error,DivideError,8.0,26998,true,26998,valid,UInt16,2
26971,false,DivideError(),error,DivideError,8.0,26971,true,26971,valid,UInt16,2
26708,false,DivideError(),error,DivideError,8.0,26708,true,26708,valid,Int64,2
26664,false,DivideError(),error,DivideError,8.0,26664,true,26664,valid,Int64,2
26583,false,DivideError(),error,DivideError,8.0,26583,true,26583,valid,UInt16,2
26327,false,DivideError(),error,DivideError,8.0,26327,true,26327,valid,Int64,2
26321,false,DivideError(),error,DivideError,8.0,26321,true,26321,valid,UInt16,2
25909,false,DivideError(),error,DivideError,8.0,25909,true,25909,valid,Int64,2
25707,false,DivideError(),error,DivideError,8.0,25707,true,25707,valid,UInt16,2
25403,false,DivideError(),error,DivideError,8.0,25403,true,25403,valid,UInt16,3
24941,false,DivideError(),error,DivideError,8.0,24941,true,24941,valid,Int64,2
24359,false,DivideError(),error,DivideError,8.0,24359,true,24359,valid,Int64,2
24235,false,DivideError(),error,DivideError,8.0,24235,true,24235,valid,UInt16,2
23910,false,DivideError(),error,DivideError,8.0,23910,true,23910,valid,UInt16,2
23827,false,DivideError(),error,DivideError,8.0,23827,true,23827,valid,UInt16,2
23421,false,DivideError(),error,DivideError,8.0,23421,true,23421,valid,Int64,2
23102,false,DivideError(),error,DivideError,8.0,23102,true,23102,valid,UInt16,2
23025,false,DivideError(),error,DivideError,8.0,23025,true,23025,valid,UInt16,2
22635,false,DivideError(),error,DivideError,8.0,22635,true,22635,valid,Int64,2
22566,false,DivideError(),error,DivideError,8.0,22566,true,22566,valid,Int64,3
21874,false,DivideError(),error,DivideError,8.0,21874,true,21874,valid,Int64,3
21691,false,DivideError(),error,DivideError,8.0,21691,true,21691,valid,Int64,2
21524,false,DivideError(),error,DivideError,8.0,21524,true,21524,valid,UInt16,2
20870,false,DivideError(),error,DivideError,8.0,20870,true,20870,valid,UInt16,2
20591,false,DivideError(),error,DivideError,8.0,20591,true,20591,valid,Int64,2
20040,false,DivideError(),error,DivideError,8.0,20040,true,20040,valid,UInt16,2
19940,false,DivideError(),error,DivideError,8.0,19940,true,19940,valid,Int64,2
19801,false,DivideError(),error,DivideError,8.0,19801,true,19801,valid,Int64,2
19469,false,DivideError(),error,DivideError,8.0,19469,true,19469,valid,UInt16,2
19141,false,DivideError(),error,DivideError,8.0,19141,true,19141,valid,UInt16,2
18943,false,DivideError(),error,DivideError,8.0,18943,true,18943,valid,Int64,2
18769,false,DivideError(),error,DivideError,8.0,18769,true,18769,valid,Int64,2
18711,false,DivideError(),error,DivideError,8.0,18711,true,18711,valid,Int64,2
18704,false,DivideError(),error,DivideError,8.0,18704,true,18704,valid,UInt16,2
18689,false,DivideError(),error,DivideError,8.0,18689,true,18689,valid,Int64,2
18581,false,DivideError(),error,DivideError,8.0,18581,true,18581,valid,UInt16,3
18432,false,DivideError(),error,DivideError,8.0,18432,true,18432,valid,UInt16,2
18339,false,DivideError(),error,DivideError,8.0,18339,true,18339,valid,Int64,2
18094,false,DivideError(),error,DivideError,8.0,18094,true,18094,valid,UInt16,2
17859,false,DivideError(),error,DivideError,8.0,17859,true,17859,valid,Int64,2
17342,false,DivideError(),error,DivideError,8.0,17342,true,17342,valid,UInt16,2
17143,false,DivideError(),error,DivideError,8.0,17143,true,17143,valid,UInt16,2
17055,0,DivideError(),error,DivideError,8.0,17055,1,17055,valid,UInt64,2
16586,false,DivideError(),error,DivideError,8.0,16586,true,16586,valid,Int64,2
16580,false,DivideError(),error,DivideError,8.0,16580,true,16580,valid,UInt16,2
15825,false,DivideError(),error,DivideError,8.0,15825,true,15825,valid,UInt16,2
15783,false,DivideError(),error,DivideError,8.0,15783,true,15783,valid,Int64,3
15464,false,DivideError(),error,DivideError,8.0,15464,true,15464,valid,Int64,2
15346,false,DivideError(),error,DivideError,8.0,15346,true,15346,valid,UInt16,2
15265,false,DivideError(),error,DivideError,8.0,15265,true,15265,valid,UInt16,2
15032,false,DivideError(),error,DivideError,8.0,15032,true,15032,valid,UInt16,2
15011,false,DivideError(),error,DivideError,8.0,15011,true,15011,valid,Int64,2
14832,false,DivideError(),error,DivideError,8.0,14832,true,14832,valid,Int64,2
14831,false,DivideError(),error,DivideError,8.0,14831,true,14831,valid,UInt16,2
14762,false,DivideError(),error,DivideError,8.0,14762,true,14762,valid,Int64,2
14438,false,DivideError(),error,DivideError,8.0,14438,true,14438,valid,Int64,2
14327,false,DivideError(),error,DivideError,8.0,14327,true,14327,valid,UInt16,2
14299,false,DivideError(),error,DivideError,8.0,14299,true,14299,valid,UInt16,2
13444,false,DivideError(),error,DivideError,8.0,13444,true,13444,valid,UInt16,2
13316,false,DivideError(),error,DivideError,8.0,13316,true,13316,valid,Int64,2
12803,false,DivideError(),error,DivideError,8.0,12803,true,12803,valid,UInt16,2
12777,false,DivideError(),error,DivideError,8.0,12777,true,12777,valid,UInt16,2
12541,false,DivideError(),error,DivideError,8.0,12541,true,12541,valid,UInt16,2
12099,false,DivideError(),error,DivideError,8.0,12099,true,12099,valid,Int64,2
11827,false,DivideError(),error,DivideError,8.0,11827,true,11827,valid,UInt16,2
11805,false,DivideError(),error,DivideError,8.0,11805,true,11805,valid,UInt16,3
11639,false,DivideError(),error,DivideError,8.0,11639,true,11639,valid,UInt16,3
11574,false,DivideError(),error,DivideError,8.0,11574,true,11574,valid,Int64,2
11539,false,DivideError(),error,DivideError,8.0,11539,true,11539,valid,UInt16,2
10763,false,DivideError(),error,DivideError,8.0,10763,true,10763,valid,UInt16,2
10694,false,DivideError(),error,DivideError,8.0,10694,true,10694,valid,UInt16,2
10331,false,DivideError(),error,DivideError,8.0,10331,true,10331,valid,UInt16,2
10227,false,DivideError(),error,DivideError,8.0,10227,true,10227,valid,Int64,2
10148,false,DivideError(),error,DivideError,8.0,10148,true,10148,valid,Int64,2
10068,false,DivideError(),error,DivideError,8.0,10068,true,10068,valid,UInt16,2
10062,false,DivideError(),error,DivideError,8.0,10062,true,10062,valid,UInt16,2
9760,false,DivideError(),error,DivideError,9.0,9760,true,9760,valid,Int64,2
9757,false,DivideError(),error,DivideError,9.0,9757,true,9757,valid,Int64,2
9713,false,DivideError(),error,DivideError,9.0,9713,true,9713,valid,UInt16,2
9142,false,DivideError(),error,DivideError,9.0,9142,true,9142,valid,UInt16,2
8655,false,DivideError(),error,DivideError,9.0,8655,true,8655,valid,Int64,2
8640,false,DivideError(),error,DivideError,9.0,8640,true,8640,valid,UInt16,2
7781,false,DivideError(),error,DivideError,9.0,7781,true,7781,valid,UInt16,2
7753,false,DivideError(),error,DivideError,9.0,7753,true,7753,valid,Int64,2
7734,false,DivideError(),error,DivideError,9.0,7734,true,7734,valid,UInt16,2
7379,false,DivideError(),error,DivideError,9.0,7379,true,7379,valid,Int64,2
7245,false,DivideError(),error,DivideError,9.0,7245,true,7245,valid,UInt16,2
7231,false,DivideError(),error,DivideError,9.0,7231,true,7231,valid,Int64,2
6882,false,DivideError(),error,DivideError,9.0,6882,true,6882,valid,Int64,2
6284,false,DivideError(),error,DivideError,9.0,6284,true,6284,valid,UInt16,2
6043,false,DivideError(),error,DivideError,9.0,6043,true,6043,valid,Int64,2
5859,false,DivideError(),error,DivideError,9.0,5859,true,5859,valid,Int64,2
5668,false,DivideError(),error,DivideError,9.0,5668,true,5668,valid,UInt16,2
5286,false,DivideError(),error,DivideError,9.0,5286,true,5286,valid,UInt16,2
5187,false,DivideError(),error,DivideError,9.0,5187,true,5187,valid,UInt16,2
5167,false,DivideError(),error,DivideError,9.0,5167,true,5167,valid,Int64,3
4279,false,DivideError(),error,DivideError,9.0,4279,true,4279,valid,Int64,2
4273,false,DivideError(),error,DivideError,9.0,4273,true,4273,valid,UInt16,2
4174,false,DivideError(),error,DivideError,9.0,4174,true,4174,valid,UInt16,2
4011,false,DivideError(),error,DivideError,9.0,4011,true,4011,valid,Int64,2
3648,false,DivideError(),error,DivideError,9.0,3648,true,3648,valid,UInt16,2
3565,false,DivideError(),error,DivideError,9.0,3565,true,3565,valid,Int64,2
2924,false,DivideError(),error,DivideError,9.0,2924,true,2924,valid,UInt16,2
2823,false,DivideError(),error,DivideError,9.0,2823,true,2823,valid,Int64,2
2769,false,DivideError(),error,DivideError,9.0,2769,true,2769,valid,UInt16,2
2287,false,DivideError(),error,DivideError,9.0,2287,true,2287,valid,UInt16,2
2095,false,DivideError(),error,DivideError,9.0,2095,true,2095,valid,UInt16,2
2033,false,DivideError(),error,DivideError,9.0,2033,true,2033,valid,Int64,2
1829,false,DivideError(),error,DivideError,9.0,1829,true,1829,valid,Int64,2
1565,false,DivideError(),error,DivideError,9.0,1565,true,1565,valid,UInt16,2
1421,false,DivideError(),error,DivideError,9.0,1421,true,1421,valid,Int64,2
1050,false,DivideError(),error,DivideError,9.0,1050,true,1050,valid,Int64,2
607,false,DivideError(),error,DivideError,10.0,607,true,607,valid,Int64,2
255,false,DivideError(),error,DivideError,10.0,255,true,255,valid,UInt8,28
254,false,DivideError(),error,DivideError,10.0,254,true,254,valid,UInt8,76
253,false,DivideError(),error,DivideError,10.0,253,true,253,valid,UInt8,78
252,false,DivideError(),error,DivideError,10.0,252,true,252,valid,UInt8,40
251,false,DivideError(),error,DivideError,10.0,251,true,251,valid,UInt8,43
250,0,DivideError(),error,DivideError,10.0,250,1,250,valid,UInt8,51
249,false,DivideError(),error,DivideError,10.0,249,true,249,valid,UInt8,80
248,false,DivideError(),error,DivideError,10.0,248,true,248,valid,UInt8,54
247,false,DivideError(),error,DivideError,10.0,247,true,247,valid,UInt8,83
246,false,DivideError(),error,DivideError,10.0,246,true,246,valid,UInt8,65
245,false,DivideError(),error,DivideError,10.0,245,true,245,valid,UInt8,88
244,false,DivideError(),error,DivideError,10.0,244,true,244,valid,UInt8,43
243,false,DivideError(),error,DivideError,10.0,243,true,243,valid,UInt8,43
242,0,DivideError(),error,DivideError,10.0,242,1,242,valid,UInt8,79
241,false,DivideError(),error,DivideError,10.0,241,true,241,valid,UInt8,37
240,false,DivideError(),error,DivideError,10.0,240,true,240,valid,UInt8,81
239,false,DivideError(),error,DivideError,10.0,239,true,239,valid,UInt8,72
238,false,DivideError(),error,DivideError,10.0,238,true,238,valid,UInt8,46
237,false,DivideError(),error,DivideError,10.0,237,true,237,valid,UInt8,83
236,false,DivideError(),error,DivideError,10.0,236,true,236,valid,UInt8,91
235,false,DivideError(),error,DivideError,10.0,235,true,235,valid,UInt8,45
234,0,DivideError(),error,DivideError,10.0,234,1,234,valid,UInt8,82
231,false,DivideError(),error,DivideError,10.0,231,true,231,valid,UInt8,38
230,false,DivideError(),error,DivideError,10.0,230,true,230,valid,UInt8,61
229,false,DivideError(),error,DivideError,10.0,229,true,229,valid,UInt8,86
228,false,DivideError(),error,DivideError,10.0,228,true,228,valid,UInt8,30
227,false,DivideError(),error,DivideError,10.0,227,true,227,valid,UInt8,84
226,false,DivideError(),error,DivideError,10.0,226,true,226,valid,UInt8,72
225,false,DivideError(),error,DivideError,10.0,225,true,225,valid,UInt8,35
224,false,DivideError(),error,DivideError,10.0,224,true,224,valid,UInt8,93
222,false,DivideError(),error,DivideError,10.0,222,true,222,valid,UInt8,76
221,false,DivideError(),error,DivideError,10.0,221,true,221,valid,UInt8,65
220,false,DivideError(),error,DivideError,10.0,220,true,220,valid,UInt8,80
219,0,DivideError(),error,DivideError,10.0,219,1,219,valid,UInt64,2
219,false,DivideError(),error,DivideError,10.0,219,true,219,valid,UInt8,32
218,false,DivideError(),error,DivideError,10.0,218,true,218,valid,UInt8,79
217,false,DivideError(),error,DivideError,10.0,217,true,217,valid,UInt8,75
216,false,DivideError(),error,DivideError,10.0,216,true,216,valid,UInt8,92
215,false,DivideError(),error,DivideError,10.0,215,true,215,valid,UInt8,37
