a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
64459,false,DivideError(),error,DivideError,8.0,64459,true,64459,valid,UInt16,2
64008,false,DivideError(),error,DivideError,8.0,64008,true,64008,valid,UInt16,2
62278,false,DivideError(),error,DivideError,8.0,62278,true,62278,valid,UInt16,2
62068,false,DivideError(),error,DivideError,8.0,62068,true,62068,valid,UInt16,2
61678,false,DivideError(),error,DivideError,8.0,61678,true,61678,valid,UInt16,2
61613,false,DivideError(),error,DivideError,8.0,61613,true,61613,valid,UInt16,3
60463,false,DivideError(),error,DivideError,8.0,60463,true,60463,valid,UInt16,2
60106,false,DivideError(),error,DivideError,8.0,60106,true,60106,valid,UInt16,2
59922,false,DivideError(),error,DivideError,8.0,59922,true,59922,valid,UInt16,3
59611,false,DivideError(),error,DivideError,8.0,59611,true,59611,valid,UInt16,2
59271,false,DivideError(),error,DivideError,8.0,59271,true,59271,valid,UInt16,2
59196,false,DivideError(),error,DivideError,8.0,59196,true,59196,valid,UInt16,2
57685,false,DivideError(),error,DivideError,8.0,57685,true,57685,valid,UInt16,2
56754,false,DivideError(),error,DivideError,8.0,56754,true,56754,valid,UInt16,2
56616,false,DivideError(),error,DivideError,8.0,56616,true,56616,valid,UInt16,2
56615,false,DivideError(),error,DivideError,8.0,56615,true,56615,valid,UInt16,2
56476,false,DivideError(),error,DivideError,8.0,56476,true,56476,valid,UInt16,2
55576,false,DivideError(),error,DivideError,8.0,55576,true,55576,valid,UInt16,2
54232,false,DivideError(),error,DivideError,8.0,54232,true,54232,valid,UInt16,2
53732,false,DivideError(),error,DivideError,8.0,53732,true,53732,valid,UInt16,2
53523,false,DivideError(),error,DivideError,8.0,53523,true,53523,valid,UInt16,2
52711,false,DivideError(),error,DivideError,8.0,52711,true,52711,valid,UInt16,3
52138,false,DivideError(),error,DivideError,8.0,52138,true,52138,valid,UInt16,3
52070,false,DivideError(),error,DivideError,8.0,52070,true,52070,valid,UInt16,2
51423,false,DivideError(),error,DivideError,8.0,51423,true,51423,valid,UInt16,2
49932,false,DivideError(),error,DivideError,8.0,49932,true,49932,valid,UInt16,2
48762,false,DivideError(),error,DivideError,8.0,48762,true,48762,valid,UInt16,4
48042,false,DivideError(),error,DivideError,8.0,48042,true,48042,valid,UInt16,2
46930,false,DivideError(),error,DivideError,8.0,46930,true,46930,valid,UInt16,3
45877,false,DivideError(),error,DivideError,8.0,45877,true,45877,valid,UInt16,2
45822,false,DivideError(),error,DivideError,8.0,45822,true,45822,valid,UInt16,3
45605,false,DivideError(),error,DivideError,8.0,45605,true,45605,valid,UInt16,2
45498,false,DivideError(),error,DivideError,8.0,45498,true,45498,valid,UInt16,2
44586,false,DivideError(),error,DivideError,8.0,44586,true,44586,valid,UInt16,2
43923,false,DivideError(),error,DivideError,8.0,43923,true,43923,valid,UInt16,2
43904,false,DivideError(),error,DivideError,8.0,43904,true,43904,valid,UInt16,2
43769,false,DivideError(),error,DivideError,8.0,43769,true,43769,valid,UInt16,2
43706,false,DivideError(),error,DivideError,8.0,43706,true,43706,valid,UInt16,2
43602,false,DivideError(),error,DivideError,8.0,43602,true,43602,valid,UInt16,2
43414,false,DivideError(),error,DivideError,8.0,43414,true,43414,valid,UInt16,2
43016,false,DivideError(),error,DivideError,8.0,43016,true,43016,valid,UInt16,2
42847,false,DivideError(),error,DivideError,8.0,42847,true,42847,valid,UInt16,2
42565,false,DivideError(),error,DivideError,8.0,42565,true,42565,valid,UInt16,2
42349,false,DivideError(),error,DivideError,8.0,42349,true,42349,valid,UInt16,2
42306,false,DivideError(),error,DivideError,8.0,42306,true,42306,valid,UInt16,2
41163,false,DivideError(),error,DivideError,8.0,41163,true,41163,valid,UInt16,2
40826,false,DivideError(),error,DivideError,8.0,40826,true,40826,valid,UInt16,2
40240,false,DivideError(),error,DivideError,8.0,40240,true,40240,valid,UInt16,2
39745,false,DivideError(),error,DivideError,8.0,39745,true,39745,valid,UInt16,2
38988,false,DivideError(),error,DivideError,8.0,38988,true,38988,valid,UInt16,2
38858,false,DivideError(),error,DivideError,8.0,38858,true,38858,valid,UInt16,2
38482,false,DivideError(),error,DivideError,8.0,38482,true,38482,valid,UInt16,2
38091,false,DivideError(),error,DivideError,8.0,38091,true,38091,valid,UInt16,2
37285,false,DivideError(),error,DivideError,8.0,37285,true,37285,valid,UInt16,2
37087,false,DivideError(),error,DivideError,8.0,37087,true,37087,valid,UInt16,2
37022,false,DivideError(),error,DivideError,8.0,37022,true,37022,valid,UInt16,2
34149,false,DivideError(),error,DivideError,8.0,34149,true,34149,valid,UInt16,2
33663,false,DivideError(),error,DivideError,8.0,33663,true,33663,valid,UInt16,2
32844,false,DivideError(),error,DivideError,8.0,32844,true,32844,valid,UInt16,2
32336,false,DivideError(),error,DivideError,8.0,32336,true,32336,valid,Int64,2
31891,false,DivideError(),error,DivideError,8.0,31891,true,31891,valid,Int64,3
31871,false,DivideError(),error,DivideError,8.0,31871,true,31871,valid,Int64,2
31735,false,DivideError(),error,DivideError,8.0,31735,true,31735,valid,UInt16,2
31383,false,DivideError(),error,DivideError,8.0,31383,true,31383,valid,Int64,2
31334,false,DivideError(),error,DivideError,8.0,31334,true,31334,valid,UInt16,2
30701,false,DivideError(),error,DivideError,8.0,30701,true,30701,valid,Int64,2
30381,false,DivideError(),error,DivideError,8.0,30381,true,30381,valid,Int64,2
30078,false,DivideError(),error,DivideError,8.0,30078,true,30078,valid,Int64,2
30037,false,DivideError(),error,DivideError,8.0,30037,true,30037,valid,Int64,2
29862,false,DivideError(),error,DivideError,8.0,29862,true,29862,valid,UInt16,2
29433,false,DivideError(),error,DivideError,8.0,29433,true,29433,valid,Int64,2
29216,false,DivideError(),error,DivideError,8.0,29216,true,29216,valid,UInt16,2
28492,false,DivideError(),error,DivideError,8.0,28492,true,28492,valid,UInt16,2
28486,false,DivideError(),error,DivideError,8.0,28486,true,28486,valid,Int64,2
28432,false,DivideError(),error,DivideError,8.0,28432,true,28432,valid,Int64,2
28362,false,DivideError(),error,DivideError,8.0,28362,true,28362,valid,Int64,2
