A,i,output,outputtype,datatype,metric,n_A,n_i,n_output,n_outputtype,n_datatype,count
89,1,"TypeError(:<:, """", Type, 0x59)",error,TypeError,28.0,89,2,89,valid,UInt8,2
45,1,"TypeError(:<:, """", Type, 45)",error,TypeError,26.0,45,2,45,valid,Int64,2
-25,1,"TypeError(:<:, """", Type, -25)",error,TypeError,26.0,-25,2,-25,valid,Int64,2
-61,1,"TypeError(:<:, """", Type, -61)",error,TypeError,26.0,-61,2,-61,valid,Int64,2
336773047124318942848213516171484291437,1,"TypeError(:<:, """", Type, 0xfd5c212cefbbcc667de235e96d1f616d)",error,TypeError,21.0,336773047124318942848213516171484291437,2,336773047124318942848213516171484291437,valid,UInt128,1
332779429952462408177388684488390915688,1,"TypeError(:<:, """", Type, 0xfa5afca59ea538582227e11fb562b668)",error,TypeError,21.0,332779429952462408177388684488390915688,2,332779429952462408177388684488390915688,valid,UInt128,1
324702152837595275444806579669630454192,1,"TypeError(:<:, """", Type, 0xf4475c236f50df876e47e345d5b009b0)",error,TypeError,21.0,324702152837595275444806579669630454192,2,324702152837595275444806579669630454192,valid,UInt128,1
320518767732390505045948972389072361549,1,"TypeError(:<:, """", Type, 0xf121ab540f246109fbd811812483d84d)",error,TypeError,21.0,320518767732390505045948972389072361549,2,320518767732390505045948972389072361549,valid,UInt128,1
318008819485308339024464470921435471546,1,"TypeError(:<:, """", Type, 0xef3e455351b28e0eae75739913e8deba)",error,TypeError,21.0,318008819485308339024464470921435471546,2,318008819485308339024464470921435471546,valid,UInt128,1
311348455031349906567109063038389599926,1,"TypeError(:<:, """", Type, 0xea3b880133fece9b8eaedf2363123eb6)",error,TypeError,21.0,311348455031349906567109063038389599926,2,311348455031349906567109063038389599926,valid,UInt128,1
307916433551052684226469490279414735308,1,"TypeError(:<:, """", Type, 0xe7a68c480e5f66e1e0d71abed7cba1cc)",error,TypeError,21.0,307916433551052684226469490279414735308,2,307916433551052684226469490279414735308,valid,UInt128,1
306199909237857951909573366722439469496,1,"TypeError(:<:, """", Type, 0xe65bf519478cd16dc647b6846c7cd9b8)",error,TypeError,21.0,306199909237857951909573366722439469496,2,306199909237857951909573366722439469496,valid,UInt128,1
305675663207694682437360232266489796391,1,"TypeError(:<:, """", Type, 0xe5f6fdc61ce5df2f58d793b21ab61727)",error,TypeError,21.0,305675663207694682437360232266489796391,2,305675663207694682437360232266489796391,valid,UInt128,1
300631851717254085441734957068570278966,1,"TypeError(:<:, """", Type, 0xe22b96aaf16d38243853b231e1af3c36)",error,TypeError,21.0,300631851717254085441734957068570278966,2,300631851717254085441734957068570278966,valid,UInt128,1
298580454088870771272487082200562799292,1,"TypeError(:<:, """", Type, 0xe0a080f4b399480073dacdb4011612bc)",error,TypeError,21.0,298580454088870771272487082200562799292,2,298580454088870771272487082200562799292,valid,UInt128,1
265959277698384244827806066335142915445,1,"TypeError(:<:, """", Type, 0xc815e4c8e9c645a20b29bb04e4242d75)",error,TypeError,21.0,265959277698384244827806066335142915445,2,265959277698384244827806066335142915445,valid,UInt128,1
221684825019578226491482533714188080928,1,"TypeError(:<:, """", Type, 0xa6c6f1bbd1bd790341da9d96d2609720)",error,TypeError,21.0,221684825019578226491482533714188080928,2,221684825019578226491482533714188080928,valid,UInt128,1
