a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
63299,false,DivideError(),error,DivideError,8.0,63299,true,63299,valid,UInt16,3
62635,false,DivideError(),error,DivideError,8.0,62635,true,62635,valid,UInt16,3
61638,false,DivideError(),error,DivideError,8.0,61638,true,61638,valid,UInt16,2
61042,false,DivideError(),error,DivideError,8.0,61042,true,61042,valid,UInt16,2
60129,false,DivideError(),error,DivideError,8.0,60129,true,60129,valid,UInt16,2
57699,false,DivideError(),error,DivideError,8.0,57699,true,57699,valid,UInt16,2
57137,false,DivideError(),error,DivideError,8.0,57137,true,57137,valid,UInt16,3
55852,false,DivideError(),error,DivideError,8.0,55852,true,55852,valid,UInt16,2
55372,false,DivideError(),error,DivideError,8.0,55372,true,55372,valid,UInt16,2
55124,false,DivideError(),error,DivideError,8.0,55124,true,55124,valid,UInt16,2
54778,false,DivideError(),error,DivideError,8.0,54778,true,54778,valid,UInt16,2
54757,false,DivideError(),error,DivideError,8.0,54757,true,54757,valid,UInt16,2
54123,false,DivideError(),error,DivideError,8.0,54123,true,54123,valid,UInt16,2
54054,false,DivideError(),error,DivideError,8.0,54054,true,54054,valid,UInt16,2
53568,false,DivideError(),error,DivideError,8.0,53568,true,53568,valid,UInt16,2
53305,false,DivideError(),error,DivideError,8.0,53305,true,53305,valid,UInt16,2
52302,false,DivideError(),error,DivideError,8.0,52302,true,52302,valid,UInt16,2
50643,false,DivideError(),error,DivideError,8.0,50643,true,50643,valid,UInt16,2
50546,0,DivideError(),error,DivideError,8.0,50546,1,50546,valid,UInt64,2
50042,false,DivideError(),error,DivideError,8.0,50042,true,50042,valid,UInt16,3
49386,false,DivideError(),error,DivideError,8.0,49386,true,49386,valid,UInt16,2
49208,false,DivideError(),error,DivideError,8.0,49208,true,49208,valid,UInt16,2
49071,false,DivideError(),error,DivideError,8.0,49071,true,49071,valid,UInt16,4
48054,false,DivideError(),error,DivideError,8.0,48054,true,48054,valid,UInt16,2
46420,false,DivideError(),error,DivideError,8.0,46420,true,46420,valid,UInt16,2
46314,false,DivideError(),error,DivideError,8.0,46314,true,46314,valid,UInt16,2
46284,false,DivideError(),error,DivideError,8.0,46284,true,46284,valid,UInt16,2
46065,false,DivideError(),error,DivideError,8.0,46065,true,46065,valid,UInt16,2
45339,0,DivideError(),error,DivideError,8.0,45339,1,45339,valid,UInt64,2
44771,false,DivideError(),error,DivideError,8.0,44771,true,44771,valid,UInt16,2
43922,false,DivideError(),error,DivideError,8.0,43922,true,43922,valid,UInt16,2
43846,false,DivideError(),error,DivideError,8.0,43846,true,43846,valid,UInt16,2
43814,false,DivideError(),error,DivideError,8.0,43814,true,43814,valid,UInt16,2
43067,false,DivideError(),error,DivideError,8.0,43067,true,43067,valid,UInt16,2
42767,false,DivideError(),error,DivideError,8.0,42767,true,42767,valid,UInt16,2
42596,false,DivideError(),error,DivideError,8.0,42596,true,42596,valid,UInt16,2
42590,false,DivideError(),error,DivideError,8.0,42590,true,42590,valid,UInt16,2
42406,0,DivideError(),error,DivideError,8.0,42406,1,42406,valid,UInt64,2
41834,false,DivideError(),error,DivideError,8.0,41834,true,41834,valid,UInt16,2
41669,false,DivideError(),error,DivideError,8.0,41669,true,41669,valid,UInt16,2
40175,false,DivideError(),error,DivideError,8.0,40175,true,40175,valid,UInt16,2
39800,false,DivideError(),error,DivideError,8.0,39800,true,39800,valid,UInt16,2
37582,false,DivideError(),error,DivideError,8.0,37582,true,37582,valid,UInt16,2
37496,0,DivideError(),error,DivideError,8.0,37496,1,37496,valid,UInt64,2
33511,false,DivideError(),error,DivideError,8.0,33511,true,33511,valid,UInt16,2
31622,false,DivideError(),error,DivideError,8.0,31622,true,31622,valid,Int64,3
31478,false,DivideError(),error,DivideError,8.0,31478,true,31478,valid,Int64,2
30565,false,DivideError(),error,DivideError,8.0,30565,true,30565,valid,Int64,2
30243,false,DivideError(),error,DivideError,8.0,30243,true,30243,valid,Int64,2
30136,0,DivideError(),error,DivideError,8.0,30136,1,30136,valid,UInt64,2
30000,false,DivideError(),error,DivideError,8.0,30000,true,30000,valid,UInt16,2
28739,false,DivideError(),error,DivideError,8.0,28739,true,28739,valid,Int64,2
28255,false,DivideError(),error,DivideError,8.0,28255,true,28255,valid,UInt16,2
28012,false,DivideError(),error,DivideError,8.0,28012,true,28012,valid,Int64,2
26912,false,DivideError(),error,DivideError,8.0,26912,true,26912,valid,UInt16,2
26842,false,DivideError(),error,DivideError,8.0,26842,true,26842,valid,UInt16,2
26469,false,DivideError(),error,DivideError,8.0,26469,true,26469,valid,Int64,2
26367,false,DivideError(),error,DivideError,8.0,26367,true,26367,valid,UInt16,3
26205,false,DivideError(),error,DivideError,8.0,26205,true,26205,valid,UInt16,2
26126,false,DivideError(),error,DivideError,8.0,26126,true,26126,valid,UInt16,2
26114,false,DivideError(),error,DivideError,8.0,26114,true,26114,valid,Int64,2
25912,false,DivideError(),error,DivideError,8.0,25912,true,25912,valid,UInt16,2
25903,false,DivideError(),error,DivideError,8.0,25903,true,25903,valid,UInt16,3
25236,false,DivideError(),error,DivideError,8.0,25236,true,25236,valid,Int64,2
25200,false,DivideError(),error,DivideError,8.0,25200,true,25200,valid,UInt16,2
24712,false,DivideError(),error,DivideError,8.0,24712,true,24712,valid,Int64,2
24472,false,DivideError(),error,DivideError,8.0,24472,true,24472,valid,UInt16,2
23841,0,DivideError(),error,DivideError,8.0,23841,1,23841,valid,UInt64,2
23552,false,DivideError(),error,DivideError,8.0,23552,true,23552,valid,UInt16,2
23037,false,DivideError(),error,DivideError,8.0,23037,true,23037,valid,Int64,2
22886,false,DivideError(),error,DivideError,8.0,22886,true,22886,valid,UInt16,2
22360,false,DivideError(),error,DivideError,8.0,22360,true,22360,valid,Int64,2
22166,false,DivideError(),error,DivideError,8.0,22166,true,22166,valid,Int64,3
21177,false,DivideError(),error,DivideError,8.0,21177,true,21177,valid,Int64,2
21132,false,DivideError(),error,DivideError,8.0,21132,true,21132,valid,UInt16,2
19822,false,DivideError(),error,DivideError,8.0,19822,true,19822,valid,Int64,2
19651,false,DivideError(),error,DivideError,8.0,19651,true,19651,valid,Int64,2
19642,false,DivideError(),error,DivideError,8.0,19642,true,19642,valid,Int64,2
19548,false,DivideError(),error,DivideError,8.0,19548,true,19548,valid,Int64,2
19509,false,DivideError(),error,DivideError,8.0,19509,true,19509,valid,Int64,3
19080,false,DivideError(),error,DivideError,8.0,19080,true,19080,valid,UInt16,2
19003,false,DivideError(),error,DivideError,8.0,19003,true,19003,valid,UInt16,2
18898,false,DivideError(),error,DivideError,8.0,18898,true,18898,valid,Int64,2
18788,false,DivideError(),error,DivideError,8.0,18788,true,18788,valid,Int64,2
18667,false,DivideError(),error,DivideError,8.0,18667,true,18667,valid,UInt16,2
18654,0,DivideError(),error,DivideError,8.0,18654,1,18654,valid,UInt64,2
18406,false,DivideError(),error,DivideError,8.0,18406,true,18406,valid,UInt16,2
18404,false,DivideError(),error,DivideError,8.0,18404,true,18404,valid,UInt16,2
17959,false,DivideError(),error,DivideError,8.0,17959,true,17959,valid,Int64,2
17839,false,DivideError(),error,DivideError,8.0,17839,true,17839,valid,UInt16,2
17480,false,DivideError(),error,DivideError,8.0,17480,true,17480,valid,UInt16,2
16809,false,DivideError(),error,DivideError,8.0,16809,true,16809,valid,Int64,3
16411,false,DivideError(),error,DivideError,8.0,16411,true,16411,valid,Int64,2
15749,0,DivideError(),error,DivideError,8.0,15749,1,15749,valid,UInt64,2
15690,false,DivideError(),error,DivideError,8.0,15690,true,15690,valid,UInt16,2
15480,false,DivideError(),error,DivideError,8.0,15480,true,15480,valid,Int64,2
15345,false,DivideError(),error,DivideError,8.0,15345,true,15345,valid,UInt16,2
15252,false,DivideError(),error,DivideError,8.0,15252,true,15252,valid,UInt16,2
14714,false,DivideError(),error,DivideError,8.0,14714,true,14714,valid,UInt16,3
14709,false,DivideError(),error,DivideError,8.0,14709,true,14709,valid,Int64,2
14404,false,DivideError(),error,DivideError,8.0,14404,true,14404,valid,UInt16,2
13999,false,DivideError(),error,DivideError,8.0,13999,true,13999,valid,Int64,2
13962,false,DivideError(),error,DivideError,8.0,13962,true,13962,valid,UInt16,2
12616,false,DivideError(),error,DivideError,8.0,12616,true,12616,valid,Int64,2
12614,false,DivideError(),error,DivideError,8.0,12614,true,12614,valid,UInt16,2
12539,false,DivideError(),error,DivideError,8.0,12539,true,12539,valid,Int64,2
12527,false,DivideError(),error,DivideError,8.0,12527,true,12527,valid,Int64,2
12457,false,DivideError(),error,DivideError,8.0,12457,true,12457,valid,Int64,2
12266,false,DivideError(),error,DivideError,8.0,12266,true,12266,valid,UInt16,2
12202,false,DivideError(),error,DivideError,8.0,12202,true,12202,valid,Int64,2
11976,false,DivideError(),error,DivideError,8.0,11976,true,11976,valid,Int64,2
10793,false,DivideError(),error,DivideError,8.0,10793,true,10793,valid,Int64,2
10560,false,DivideError(),error,DivideError,8.0,10560,true,10560,valid,UInt16,3
10550,false,DivideError(),error,DivideError,8.0,10550,true,10550,valid,UInt16,2
10352,false,DivideError(),error,DivideError,8.0,10352,true,10352,valid,UInt16,2
10336,false,DivideError(),error,DivideError,8.0,10336,true,10336,valid,Int64,3
10273,false,DivideError(),error,DivideError,8.0,10273,true,10273,valid,UInt16,2
10222,false,DivideError(),error,DivideError,8.0,10222,true,10222,valid,UInt16,2
9857,false,DivideError(),error,DivideError,9.0,9857,true,9857,valid,UInt16,2
9472,false,DivideError(),error,DivideError,9.0,9472,true,9472,valid,Int64,2
9245,false,DivideError(),error,DivideError,9.0,9245,true,9245,valid,Int64,2
8969,false,DivideError(),error,DivideError,9.0,8969,true,8969,valid,UInt16,2
8781,false,DivideError(),error,DivideError,9.0,8781,true,8781,valid,Int64,2
7705,false,DivideError(),error,DivideError,9.0,7705,true,7705,valid,Int64,2
6697,false,DivideError(),error,DivideError,9.0,6697,true,6697,valid,UInt16,2
6345,0,DivideError(),error,DivideError,9.0,6345,1,6345,valid,UInt64,2
6319,false,DivideError(),error,DivideError,9.0,6319,true,6319,valid,UInt16,3
6212,false,DivideError(),error,DivideError,9.0,6212,true,6212,valid,Int64,2
6035,false,DivideError(),error,DivideError,9.0,6035,true,6035,valid,UInt16,2
5959,false,DivideError(),error,DivideError,9.0,5959,true,5959,valid,UInt16,2
5953,false,DivideError(),error,DivideError,9.0,5953,true,5953,valid,UInt16,2
5712,false,DivideError(),error,DivideError,9.0,5712,true,5712,valid,UInt16,2
5589,false,DivideError(),error,DivideError,9.0,5589,true,5589,valid,Int64,2
5456,false,DivideError(),error,DivideError,9.0,5456,true,5456,valid,Int64,3
5281,false,DivideError(),error,DivideError,9.0,5281,true,5281,valid,UInt16,2
5019,false,DivideError(),error,DivideError,9.0,5019,true,5019,valid,Int64,2
4525,false,DivideError(),error,DivideError,9.0,4525,true,4525,valid,Int64,2
4262,false,DivideError(),error,DivideError,9.0,4262,true,4262,valid,UInt16,2
4149,false,DivideError(),error,DivideError,9.0,4149,true,4149,valid,Int64,2
3379,false,DivideError(),error,DivideError,9.0,3379,true,3379,valid,Int64,3
3166,false,DivideError(),error,DivideError,9.0,3166,true,3166,valid,UInt16,2
2889,false,DivideError(),error,DivideError,9.0,2889,true,2889,valid,UInt16,2
2410,false,DivideError(),error,DivideError,9.0,2410,true,2410,valid,Int64,2
2214,false,DivideError(),error,DivideError,9.0,2214,true,2214,valid,UInt16,2
2206,false,DivideError(),error,DivideError,9.0,2206,true,2206,valid,UInt16,2
2164,0,DivideError(),error,DivideError,9.0,2164,1,2164,valid,UInt64,2
490,false,DivideError(),error,DivideError,10.0,490,true,490,valid,Int64,2
452,false,DivideError(),error,DivideError,10.0,452,true,452,valid,Int64,2
431,false,DivideError(),error,DivideError,10.0,431,true,431,valid,Int64,2
255,0,DivideError(),error,DivideError,10.0,255,1,255,valid,UInt64,22
254,false,DivideError(),error,DivideError,10.0,254,true,254,valid,UInt8,88
252,0,DivideError(),error,DivideError,10.0,252,1,252,valid,UInt64,24
