year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
3,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,3,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,3
2,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,2,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,3
1,99,1,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,1,100,1,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,2
1,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,8
1,0,-4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,1,1,-4,"ArgumentError(""Day: -4 out of range (1:31)"")",error,ArgumentError,2
1,-10000,0,"ArgumentError(""Month: -10000 out of range (1:12)"")",error,ArgumentError,1.0,1,-9999,0,"ArgumentError(""Month: -9999 out of range (1:12)"")",error,ArgumentError,2
0,9999999,0,"ArgumentError(""Month: 9999999 out of range (1:12)"")",error,ArgumentError,1.0,0,10000000,0,"ArgumentError(""Month: 10000000 out of range (1:12)"")",error,ArgumentError,2
0,99,0,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,0,100,0,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,3
0,99,-9,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,0,100,-9,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,2
0,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,0,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,8
0,0,-100,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,0,1,-100,"ArgumentError(""Day: -100 out of range (1:31)"")",error,ArgumentError,2
0,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,0,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2
