year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
60,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,60,1,1,0060-01-01,valid,Dates.Date,2
7,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,7,1,3,0007-01-03,valid,Dates.Date,2
4,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,4,1,1,0004-01-01,valid,Dates.Date,2
3,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,3,1,1,0003-01-01,valid,Dates.Date,3
1,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,1,3,1,0001-03-01,valid,Dates.Date,4
1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,1,1,1,0001-01-01,valid,Dates.Date,9
1,0,14,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,14,0001-01-14,valid,Dates.Date,2
1,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,3,0001-01-03,valid,Dates.Date,4
1,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,1,1,1,0001-01-01,valid,Dates.Date,9
0,10,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,0,10,1,0000-10-01,valid,Dates.Date,2
0,8,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,0,8,1,0000-08-01,valid,Dates.Date,2
0,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,0,3,1,0000-03-01,valid,Dates.Date,7
0,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,33.0,0,1,1,0000-01-01,valid,Dates.Date,9
0,0,29,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,29,0000-01-29,valid,Dates.Date,2
0,0,21,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,21,0000-01-21,valid,Dates.Date,2
0,0,18,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,18,0000-01-18,valid,Dates.Date,2
0,0,8,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,8,0000-01-08,valid,Dates.Date,2
0,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,7,0000-01-07,valid,Dates.Date,2
0,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,2,0000-01-02,valid,Dates.Date,2
0,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,1,0000-01-01,valid,Dates.Date,14
-1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,32.0,-1,1,1,-0001-01-01,valid,Dates.Date,4
-7,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,-7,1,7,-0007-01-07,valid,Dates.Date,2
2572953094907606855,0,20,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,7.0,2572953094907606855,1,20,204460466750275--36170086419038331--14,valid,Dates.Date,1
318527186327450968,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,12.0,318527186327450968,1,1,-162328460962951--54255129628557499-7378697629483820616,valid,Dates.Date,1
115944984215669973,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,12.0,115944984215669973,2,1,-217596452056179--60283477365063880-7378697629483820632,valid,Dates.Date,1
63851045959669931,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,8.0,63851045959669931,1,7,214153941698214-36170086419038331-3689348814741910339,valid,Dates.Date,1
7114529110879026,0,31,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,8.0,7114529110879026,1,31,43763331104390--36170086419038325-3689348814741910297,valid,Dates.Date,1
28912905287630,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,23.0,28912905287630,2,1,28912905287630-02-01,valid,Dates.Date,1
1929791216388,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,24.0,1929791216388,1,1,1929791216388-01-01,valid,Dates.Date,1
1058111505094,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,24.0,1058111505094,7,1,1058111505094-07-01,valid,Dates.Date,1
942239363937,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,27.0,942239363937,1,4,942239363937-01-04,valid,Dates.Date,1
7619955226,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,27.0,7619955226,1,1,7619955226-01-01,valid,Dates.Date,1
