year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
55630726,-1,7,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,55630726,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
52681930,12,-6939,"ArgumentError(""Day: -6939 out of range (1:31)"")",error,ArgumentError,1.0,52681930,13,-6939,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
47830527,0,-17155,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,47830527,1,-17155,"ArgumentError(""Day: -17155 out of range (1:31)"")",error,ArgumentError,1
44791586,-1,843537422,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,44791586,0,843537422,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
37786120,0,6112086174928534,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,13.0,37786120,1,6112086174928534,"ArgumentError(""Day: 6112086174928534 out of range (1:31)"")",error,ArgumentError,1
34978455,4,99,"ArgumentError(""Day: 99 out of range (1:30)"")",error,ArgumentError,1.0,34978455,4,100,"ArgumentError(""Day: 100 out of range (1:30)"")",error,ArgumentError,1
30969891,999999,0,"ArgumentError(""Month: 999999 out of range (1:12)"")",error,ArgumentError,1.0,30969891,1000000,0,"ArgumentError(""Month: 1000000 out of range (1:12)"")",error,ArgumentError,1
30013327,-100,10672111,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,30013327,-99,10672111,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
24548468,-100,1,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,24548468,-99,1,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
23953636,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,23953636,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
21195035,-1000,-1002258,"ArgumentError(""Month: -1000 out of range (1:12)"")",error,ArgumentError,1.0,21195035,-999,-1002258,"ArgumentError(""Month: -999 out of range (1:12)"")",error,ArgumentError,1
18815348,99,402190871,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,18815348,100,402190871,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
15414266,-100,1459,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,15414266,-99,1459,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
14706047,-10,1944,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,14706047,-9,1944,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
14182449,-100,-7,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,14182449,-99,-7,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
12267458,99,6888,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,12267458,100,6888,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
11950518,3,-100,"ArgumentError(""Day: -100 out of range (1:31)"")",error,ArgumentError,1.0,11950518,3,-99,"ArgumentError(""Day: -99 out of range (1:31)"")",error,ArgumentError,1
11434332,0,-381,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,11434332,1,-381,"ArgumentError(""Day: -381 out of range (1:31)"")",error,ArgumentError,1
10970566,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,10970566,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
10746865,0,609923392064361,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,12.0,10746865,1,609923392064361,"ArgumentError(""Day: 609923392064361 out of range (1:31)"")",error,ArgumentError,1
9342387,-10000000,-4,"ArgumentError(""Month: -10000000 out of range (1:12)"")",error,ArgumentError,1.0,9342387,-9999999,-4,"ArgumentError(""Month: -9999999 out of range (1:12)"")",error,ArgumentError,1
9114593,0,-2248591551872005015,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,17.0,9114593,1,-2248591551872005015,"ArgumentError(""Day: -2248591551872005015 out of range (1:31)"")",error,ArgumentError,1
8305761,0,74464,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,8305761,1,74464,"ArgumentError(""Day: 74464 out of range (1:31)"")",error,ArgumentError,1
8286846,0,-792,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,8286846,1,-792,"ArgumentError(""Day: -792 out of range (1:31)"")",error,ArgumentError,1
8253527,99999,4259159341,"ArgumentError(""Month: 99999 out of range (1:12)"")",error,ArgumentError,1.0,8253527,100000,4259159341,"ArgumentError(""Month: 100000 out of range (1:12)"")",error,ArgumentError,1
8161870,-1,-2,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,8161870,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
7903255,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,7903255,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,1
7496607,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,3.0,7496607,13,0,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
6450232,99999999,28,"ArgumentError(""Month: 99999999 out of range (1:12)"")",error,ArgumentError,1.0,6450232,100000000,28,"ArgumentError(""Month: 100000000 out of range (1:12)"")",error,ArgumentError,1
6034348,999,0,"ArgumentError(""Month: 999 out of range (1:12)"")",error,ArgumentError,1.0,6034348,1000,0,"ArgumentError(""Month: 1000 out of range (1:12)"")",error,ArgumentError,1
5214913,-100,355079581,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,5214913,-99,355079581,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
4806771,3,-100000000000000,"ArgumentError(""Day: -100000000000000 out of range (1:31)"")",error,ArgumentError,1.0,4806771,3,-99999999999999,"ArgumentError(""Day: -99999999999999 out of range (1:31)"")",error,ArgumentError,1
4505237,99,1,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,4505237,100,1,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
4000610,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,4000610,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
3331250,-1,40,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,3331250,0,40,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
3164073,0,562772,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,3164073,1,562772,"ArgumentError(""Day: 562772 out of range (1:31)"")",error,ArgumentError,1
2004906,0,24886,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,2004906,1,24886,"ArgumentError(""Day: 24886 out of range (1:31)"")",error,ArgumentError,1
1897677,0,14321,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,1897677,1,14321,"ArgumentError(""Day: 14321 out of range (1:31)"")",error,ArgumentError,1
1594956,-10,59440,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,1594956,-9,59440,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
1508042,0,-6071838,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,5.0,1508042,1,-6071838,"ArgumentError(""Day: -6071838 out of range (1:31)"")",error,ArgumentError,1
1394305,0,220931352,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,6.0,1394305,1,220931352,"ArgumentError(""Day: 220931352 out of range (1:31)"")",error,ArgumentError,1
1286039,12,1912305,"ArgumentError(""Day: 1912305 out of range (1:31)"")",error,ArgumentError,3.0,1286039,13,1912305,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
1251045,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,1251045,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
1231130,12,-3,"ArgumentError(""Day: -3 out of range (1:31)"")",error,ArgumentError,2.0,1231130,13,-3,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
957161,0,-81392985,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,6.0,957161,1,-81392985,"ArgumentError(""Day: -81392985 out of range (1:31)"")",error,ArgumentError,1
955678,-10000,0,"ArgumentError(""Month: -10000 out of range (1:12)"")",error,ArgumentError,1.0,955678,-9999,0,"ArgumentError(""Month: -9999 out of range (1:12)"")",error,ArgumentError,1
929975,0,-104334,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,4.0,929975,1,-104334,"ArgumentError(""Day: -104334 out of range (1:31)"")",error,ArgumentError,1
506737,0,247270488506861,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,12.0,506737,1,247270488506861,"ArgumentError(""Day: 247270488506861 out of range (1:31)"")",error,ArgumentError,1
480493,-1,220,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,480493,0,220,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
474684,12,-67,"ArgumentError(""Day: -67 out of range (1:31)"")",error,ArgumentError,1.0,474684,13,-67,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
472490,0,7397503055,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,7.0,472490,1,7397503055,"ArgumentError(""Day: 7397503055 out of range (1:31)"")",error,ArgumentError,1
460425,-10000,0,"ArgumentError(""Month: -10000 out of range (1:12)"")",error,ArgumentError,1.0,460425,-9999,0,"ArgumentError(""Month: -9999 out of range (1:12)"")",error,ArgumentError,1
345764,-10,28,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,345764,-9,28,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,1
339942,0,36,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,339942,1,36,"ArgumentError(""Day: 36 out of range (1:31)"")",error,ArgumentError,1
318419,0,-23959,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3.0,318419,1,-23959,"ArgumentError(""Day: -23959 out of range (1:31)"")",error,ArgumentError,1
257561,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,257561,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,1
246029,-1,105,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,246029,0,105,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
235455,99,-1,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,235455,100,-1,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
229838,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,229838,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,1
229040,-100,0,"ArgumentError(""Month: -100 out of range (1:12)"")",error,ArgumentError,1.0,229040,-99,0,"ArgumentError(""Month: -99 out of range (1:12)"")",error,ArgumentError,1
152916,-100000,1,"ArgumentError(""Month: -100000 out of range (1:12)"")",error,ArgumentError,1.0,152916,-99999,1,"ArgumentError(""Month: -99999 out of range (1:12)"")",error,ArgumentError,1
152303,0,-682,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,152303,1,-682,"ArgumentError(""Day: -682 out of range (1:31)"")",error,ArgumentError,1
120471,0,7047,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,120471,1,7047,"ArgumentError(""Day: 7047 out of range (1:31)"")",error,ArgumentError,1
117438,99,0,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,117438,100,0,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
112240,-1000000000000,136,"ArgumentError(""Month: -1000000000000 out of range (1:12)"")",error,ArgumentError,1.0,112240,-999999999999,136,"ArgumentError(""Month: -999999999999 out of range (1:12)"")",error,ArgumentError,1
110896,-1,-1,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,110896,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
109121,9999,1,"ArgumentError(""Month: 9999 out of range (1:12)"")",error,ArgumentError,1.0,109121,10000,1,"ArgumentError(""Month: 10000 out of range (1:12)"")",error,ArgumentError,1
106744,99,2745,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,106744,100,2745,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
99416,99,5,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,99416,100,5,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
96293,0,52947,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,96293,1,52947,"ArgumentError(""Day: 52947 out of range (1:31)"")",error,ArgumentError,1
