year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
3,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,3,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2
1,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,11
1,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,1,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,6
1,0,-9,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,1,1,-9,"ArgumentError(""Day: -9 out of range (1:31)"")",error,ArgumentError,2
1,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,1,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,3
0,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,0,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,7
0,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,0,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",error,ArgumentError,6
0,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,0,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",error,ArgumentError,3
0,0,-6,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,0,1,-6,"ArgumentError(""Day: -6 out of range (1:31)"")",error,ArgumentError,2
0,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,0,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2
0,-10,1,"ArgumentError(""Month: -10 out of range (1:12)"")",error,ArgumentError,1.0,0,-9,1,"ArgumentError(""Month: -9 out of range (1:12)"")",error,ArgumentError,2
0,-10000000,1,"ArgumentError(""Month: -10000000 out of range (1:12)"")",error,ArgumentError,1.0,0,-9999999,1,"ArgumentError(""Month: -9999999 out of range (1:12)"")",error,ArgumentError,2
-1,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,-1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,2
0,9999999999999999,-71556830,"ArgumentError(""Month: 9999999999999999 out of range (1:12)"")",error,ArgumentError,1.0,0,10000000000000000,-71556830,"ArgumentError(""Month: 10000000000000000 out of range (1:12)"")",error,ArgumentError,1
7,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,7,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
438,0,-1529,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,438,1,-1529,"ArgumentError(""Day: -1529 out of range (1:31)"")",error,ArgumentError,1
1,-1,-83193870674,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,1,0,-83193870674,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
3,12,-4,"ArgumentError(""Day: -4 out of range (1:31)"")",error,ArgumentError,2.0,3,13,-4,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
-2,999999999999,-436167167,"ArgumentError(""Month: 999999999999 out of range (1:12)"")",error,ArgumentError,1.0,-2,1000000000000,-436167167,"ArgumentError(""Month: 1000000000000 out of range (1:12)"")",error,ArgumentError,1
-50851907,-1000000000,-123,"ArgumentError(""Month: -1000000000 out of range (1:12)"")",error,ArgumentError,1.0,-50851907,-999999999,-123,"ArgumentError(""Month: -999999999 out of range (1:12)"")",error,ArgumentError,1
