h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
78,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,78,0,Underweight,valid,String,3
77,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,77,0,Underweight,valid,String,2
75,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,75,0,Underweight,valid,String,2
73,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,73,0,Underweight,valid,String,2
71,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,71,0,Underweight,valid,String,2
67,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,67,0,Underweight,valid,String,2
65,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,65,0,Underweight,valid,String,3
64,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,64,0,Underweight,valid,String,2
63,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,63,0,Underweight,valid,String,2
61,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,61,0,Underweight,valid,String,2
59,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,59,0,Underweight,valid,String,3
58,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,58,0,Underweight,valid,String,3
56,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,56,0,Underweight,valid,String,3
55,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,55,0,Underweight,valid,String,2
54,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,54,0,Underweight,valid,String,2
53,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,53,0,Underweight,valid,String,2
50,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,50,0,Underweight,valid,String,3
48,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,48,0,Underweight,valid,String,3
46,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,46,0,Underweight,valid,String,3
45,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,45,0,Underweight,valid,String,3
41,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,41,0,Underweight,valid,String,2
40,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,40,0,Underweight,valid,String,2
38,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,38,0,Underweight,valid,String,2
37,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,37,0,Underweight,valid,String,2
36,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,36,0,Underweight,valid,String,3
31,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,31,0,Underweight,valid,String,2
29,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,29,0,Underweight,valid,String,7
28,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,28,0,Underweight,valid,String,3
27,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,27,0,Underweight,valid,String,5
26,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,26,0,Underweight,valid,String,8
25,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,25,0,Underweight,valid,String,7
24,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,24,0,Underweight,valid,String,3
23,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,23,0,Underweight,valid,String,10
22,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,22,0,Underweight,valid,String,10
21,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,21,0,Underweight,valid,String,9
20,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,20,0,Underweight,valid,String,8
19,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,19,0,Underweight,valid,String,11
18,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,18,0,Underweight,valid,String,16
17,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,17,0,Underweight,valid,String,4
16,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,16,0,Underweight,valid,String,10
15,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,15,0,Underweight,valid,String,15
14,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,14,0,Underweight,valid,String,23
13,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,13,0,Underweight,valid,String,25
12,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12,0,Underweight,valid,String,14
11,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,11,0,Underweight,valid,String,24
10,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,10,0,Underweight,valid,String,16
9,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,9,0,Underweight,valid,String,16
8,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,8,0,Underweight,valid,String,22
7,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7,0,Underweight,valid,String,37
6,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6,0,Underweight,valid,String,52
5,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,5,0,Underweight,valid,String,45
4,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4,0,Underweight,valid,String,48
3,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3,0,Underweight,valid,String,78
2,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2,0,Underweight,valid,String,88
1,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1,0,Underweight,valid,String,437
0,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,170
-1,5691,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5691,Severely obese,valid,String,2
-1,1262,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1262,Severely obese,valid,String,2
-1,859,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,859,Severely obese,valid,String,2
-1,471,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,471,Severely obese,valid,String,2
-1,429,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,429,Severely obese,valid,String,2
-1,234,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,234,Severely obese,valid,String,2
-1,222,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,222,Severely obese,valid,String,2
-1,200,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,200,Severely obese,valid,String,2
-1,181,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,181,Severely obese,valid,String,3
-1,163,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,163,Severely obese,valid,String,2
-1,159,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,159,Severely obese,valid,String,3
-1,158,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,158,Severely obese,valid,String,3
-1,148,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,148,Severely obese,valid,String,2
-1,121,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,121,Severely obese,valid,String,3
-1,114,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,114,Severely obese,valid,String,3
-1,112,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,112,Severely obese,valid,String,2
-1,111,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,111,Severely obese,valid,String,2
-1,105,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,105,Severely obese,valid,String,2
-1,102,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,102,Severely obese,valid,String,3
-1,97,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,97,Severely obese,valid,String,2
-1,95,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,95,Severely obese,valid,String,3
-1,91,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,91,Severely obese,valid,String,2
-1,90,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,90,Severely obese,valid,String,3
-1,89,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,89,Severely obese,valid,String,2
-1,88,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,88,Severely obese,valid,String,2
-1,84,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,84,Severely obese,valid,String,5
-1,82,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,82,Severely obese,valid,String,2
-1,77,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,77,Severely obese,valid,String,2
-1,76,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,76,Severely obese,valid,String,2
-1,64,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,64,Severely obese,valid,String,3
-1,63,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,63,Severely obese,valid,String,4
-1,62,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,62,Severely obese,valid,String,3
-1,59,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,59,Severely obese,valid,String,3
-1,57,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,57,Severely obese,valid,String,3
-1,55,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,55,Severely obese,valid,String,4
-1,52,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,52,Severely obese,valid,String,5
-1,51,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,51,Severely obese,valid,String,5
-1,49,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,49,Severely obese,valid,String,6
-1,48,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,48,Severely obese,valid,String,4
-1,47,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,47,Severely obese,valid,String,6
-1,46,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,46,Severely obese,valid,String,5
-1,45,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,45,Severely obese,valid,String,3
-1,44,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,44,Severely obese,valid,String,4
-1,43,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,43,Severely obese,valid,String,2
-1,42,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,42,Severely obese,valid,String,2
-1,40,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,40,Severely obese,valid,String,3
-1,39,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,39,Severely obese,valid,String,2
-1,37,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,37,Severely obese,valid,String,3
-1,36,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36,Severely obese,valid,String,3
-1,34,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,34,Severely obese,valid,String,2
-1,33,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,33,Severely obese,valid,String,2
-1,31,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,31,Severely obese,valid,String,7
-1,30,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30,Severely obese,valid,String,4
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29,Severely obese,valid,String,6
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28,Severely obese,valid,String,5
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,27,Severely obese,valid,String,4
-1,26,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,26,Severely obese,valid,String,2
-1,25,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,25,Severely obese,valid,String,2
-1,24,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,24,Severely obese,valid,String,9
-1,23,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23,Severely obese,valid,String,6
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,4
-1,21,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,21,Severely obese,valid,String,3
-1,20,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20,Severely obese,valid,String,7
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19,Severely obese,valid,String,3
-1,18,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,18,Severely obese,valid,String,6
-1,17,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,17,Severely obese,valid,String,7
-1,16,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16,Severely obese,valid,String,8
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15,Severely obese,valid,String,13
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,14,Severely obese,valid,String,11
-1,13,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13,Severely obese,valid,String,15
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12,Severely obese,valid,String,12
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11,Severely obese,valid,String,8
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,10,Severely obese,valid,String,13
-1,9,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9,Severely obese,valid,String,7
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8,Severely obese,valid,String,6
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7,Severely obese,valid,String,18
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6,Severely obese,valid,String,22
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5,Severely obese,valid,String,11
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4,Severely obese,valid,String,17
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3,Severely obese,valid,String,38
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2,Severely obese,valid,String,45
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1,Severely obese,valid,String,180
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,678
997909575349541,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,997909575349541,0,Underweight,valid,String,1
-1,2874519,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2874519,Severely obese,valid,String,1
1791,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1791,0,Underweight,valid,String,1
26770,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,26770,0,Underweight,valid,String,1
-1,31021,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,31021,Severely obese,valid,String,1
-1,1483,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1483,Severely obese,valid,String,1
-1,6462868024789,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6462868024789,Severely obese,valid,String,1
2609681,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2609681,0,Underweight,valid,String,1
-1,568,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,568,Severely obese,valid,String,1
-1,384,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,384,Severely obese,valid,String,1
-1,9859,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9859,Severely obese,valid,String,1
-1,7241452,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7241452,Severely obese,valid,String,1
-1,444601,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,444601,Severely obese,valid,String,1
-1,3064102,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3064102,Severely obese,valid,String,1
-1,6302,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6302,Severely obese,valid,String,1
-1,1082038,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1082038,Severely obese,valid,String,1
-1,597,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,597,Severely obese,valid,String,1
312957734,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,312957734,0,Underweight,valid,String,1
-1,289942445012,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,289942445012,Severely obese,valid,String,1
-1,10994,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,10994,Severely obese,valid,String,1
-1,1549,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1549,Severely obese,valid,String,1
1729,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1729,0,Underweight,valid,String,1
-1,15310588,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15310588,Severely obese,valid,String,1
-1,763,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,763,Severely obese,valid,String,1
2009,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2009,0,Underweight,valid,String,1
121,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,121,0,Underweight,valid,String,1
188806248521091515,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,188806248521091515,0,Underweight,valid,String,1
7638,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7638,0,Underweight,valid,String,1
9444,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,9444,0,Underweight,valid,String,1
-1,104,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,104,Severely obese,valid,String,1
-1,50914025460187632,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,50914025460187632,Severely obese,valid,String,1
-1,68517886,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,68517886,Severely obese,valid,String,1
3383685983,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3383685983,0,Underweight,valid,String,1
204,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,204,0,Underweight,valid,String,1
-1,136406756473082127,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,136406756473082127,Severely obese,valid,String,1
9431090,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,9431090,0,Underweight,valid,String,1
-1,4210958873588689,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4210958873588689,Severely obese,valid,String,1
244,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,244,0,Underweight,valid,String,1
-1,436266,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,436266,Severely obese,valid,String,1
17778,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,17778,0,Underweight,valid,String,1
1920982,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1920982,0,Underweight,valid,String,1
-1,124,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,124,Severely obese,valid,String,1
-1,89549235146405972,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,89549235146405972,Severely obese,valid,String,1
836,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,836,0,Underweight,valid,String,1
-1,47390,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,47390,Severely obese,valid,String,1
131701860441715867,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,131701860441715867,0,Underweight,valid,String,1
2664,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2664,0,Underweight,valid,String,1
-1,990,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,990,Severely obese,valid,String,1
-1,103258674,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,103258674,Severely obese,valid,String,1
353,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,353,0,Underweight,valid,String,1
16362,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,16362,0,Underweight,valid,String,1
3952,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3952,0,Underweight,valid,String,1
235,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,235,0,Underweight,valid,String,1
304718,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,304718,0,Underweight,valid,String,1
60,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,60,0,Underweight,valid,String,1
40146,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,40146,0,Underweight,valid,String,1
-1,11156137,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11156137,Severely obese,valid,String,1
29066,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,29066,0,Underweight,valid,String,1
349227,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,349227,0,Underweight,valid,String,1
-1,3868233253,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3868233253,Severely obese,valid,String,1
-1,377,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,377,Severely obese,valid,String,1
1117596,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1117596,0,Underweight,valid,String,1
-1,198232,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,198232,Severely obese,valid,String,1
7639,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7639,0,Underweight,valid,String,1
-1,11823,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11823,Severely obese,valid,String,1
4443859,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4443859,0,Underweight,valid,String,1
1596078499,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1596078499,0,Underweight,valid,String,1
2453,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2453,0,Underweight,valid,String,1
793309781,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,793309781,0,Underweight,valid,String,1
-1,910,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,910,Severely obese,valid,String,1
621,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,621,0,Underweight,valid,String,1
3031782,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3031782,0,Underweight,valid,String,1
66935543,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,66935543,0,Underweight,valid,String,1
184,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,184,0,Underweight,valid,String,1
7208896195008,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7208896195008,0,Underweight,valid,String,1
2378,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2378,0,Underweight,valid,String,1
