h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
99,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,99,0,Underweight,valid,String,3
96,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,96,0,Underweight,valid,String,2
93,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,93,0,Underweight,valid,String,2
88,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,88,0,Underweight,valid,String,3
84,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,84,0,Underweight,valid,String,2
70,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,70,0,Underweight,valid,String,2
63,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,63,0,Underweight,valid,String,2
62,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,62,0,Underweight,valid,String,2
59,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,59,0,Underweight,valid,String,5
57,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,57,0,Underweight,valid,String,3
56,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,56,0,Underweight,valid,String,3
55,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,55,0,Underweight,valid,String,5
48,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,48,0,Underweight,valid,String,2
47,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,47,0,Underweight,valid,String,3
46,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,46,0,Underweight,valid,String,2
42,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,42,0,Underweight,valid,String,3
38,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,38,0,Underweight,valid,String,3
37,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,37,0,Underweight,valid,String,2
34,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,34,0,Underweight,valid,String,3
32,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,32,0,Underweight,valid,String,2
31,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,31,0,Underweight,valid,String,3
30,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,30,0,Underweight,valid,String,4
29,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,29,0,Underweight,valid,String,2
28,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,28,0,Underweight,valid,String,9
27,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,27,0,Underweight,valid,String,3
26,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,26,0,Underweight,valid,String,2
25,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,25,0,Underweight,valid,String,3
24,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,24,0,Underweight,valid,String,4
23,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,23,0,Underweight,valid,String,10
22,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,22,0,Underweight,valid,String,7
21,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,21,0,Underweight,valid,String,10
20,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,20,0,Underweight,valid,String,9
19,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,19,0,Underweight,valid,String,7
18,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,18,0,Underweight,valid,String,13
17,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,17,0,Underweight,valid,String,12
16,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,16,0,Underweight,valid,String,10
15,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,15,0,Underweight,valid,String,31
14,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,14,0,Underweight,valid,String,26
13,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,13,0,Underweight,valid,String,18
12,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12,0,Underweight,valid,String,16
11,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,11,0,Underweight,valid,String,17
10,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,10,0,Underweight,valid,String,13
9,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,9,0,Underweight,valid,String,21
8,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,8,0,Underweight,valid,String,21
7,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7,0,Underweight,valid,String,38
6,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6,0,Underweight,valid,String,44
5,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,5,0,Underweight,valid,String,47
4,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4,0,Underweight,valid,String,33
3,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3,0,Underweight,valid,String,71
2,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2,0,Underweight,valid,String,77
1,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1,0,Underweight,valid,String,434
0,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,173
-1,944,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,944,Severely obese,valid,String,2
-1,554,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,554,Severely obese,valid,String,2
-1,258,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,258,Severely obese,valid,String,2
-1,217,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,217,Severely obese,valid,String,2
-1,206,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,206,Severely obese,valid,String,2
-1,191,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,191,Severely obese,valid,String,2
-1,179,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,179,Severely obese,valid,String,3
-1,160,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,160,Severely obese,valid,String,2
-1,136,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,136,Severely obese,valid,String,2
-1,127,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,127,Severely obese,valid,String,2
-1,122,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,122,Severely obese,valid,String,4
-1,116,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,116,Severely obese,valid,String,2
-1,113,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,113,Severely obese,valid,String,2
-1,112,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,112,Severely obese,valid,String,2
-1,106,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,106,Severely obese,valid,String,3
-1,102,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,102,Severely obese,valid,String,2
-1,96,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,96,Severely obese,valid,String,3
-1,94,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,94,Severely obese,valid,String,2
-1,90,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,90,Severely obese,valid,String,2
-1,87,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,87,Severely obese,valid,String,2
-1,86,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,86,Severely obese,valid,String,4
-1,85,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,85,Severely obese,valid,String,4
-1,84,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,84,Severely obese,valid,String,3
-1,82,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,82,Severely obese,valid,String,2
-1,78,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,78,Severely obese,valid,String,2
-1,69,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,69,Severely obese,valid,String,3
-1,67,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,67,Severely obese,valid,String,2
-1,65,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,65,Severely obese,valid,String,3
-1,62,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,62,Severely obese,valid,String,3
-1,61,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,61,Severely obese,valid,String,3
-1,59,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,59,Severely obese,valid,String,2
-1,58,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,58,Severely obese,valid,String,4
-1,57,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,57,Severely obese,valid,String,2
-1,56,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,56,Severely obese,valid,String,5
-1,55,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,55,Severely obese,valid,String,3
-1,53,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,53,Severely obese,valid,String,4
-1,52,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,52,Severely obese,valid,String,3
-1,50,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,50,Severely obese,valid,String,2
-1,48,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,48,Severely obese,valid,String,2
-1,47,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,47,Severely obese,valid,String,3
-1,46,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,46,Severely obese,valid,String,2
-1,45,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,45,Severely obese,valid,String,5
-1,44,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,44,Severely obese,valid,String,2
-1,43,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,43,Severely obese,valid,String,3
-1,42,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,42,Severely obese,valid,String,5
-1,41,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,41,Severely obese,valid,String,5
-1,39,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,39,Severely obese,valid,String,3
-1,36,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36,Severely obese,valid,String,3
-1,35,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,35,Severely obese,valid,String,2
-1,34,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,34,Severely obese,valid,String,3
-1,33,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,33,Severely obese,valid,String,2
-1,31,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,31,Severely obese,valid,String,5
-1,30,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30,Severely obese,valid,String,6
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29,Severely obese,valid,String,8
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28,Severely obese,valid,String,7
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,27,Severely obese,valid,String,4
-1,26,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,26,Severely obese,valid,String,3
-1,25,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,25,Severely obese,valid,String,4
-1,24,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,24,Severely obese,valid,String,6
-1,23,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23,Severely obese,valid,String,6
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,2
-1,21,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,21,Severely obese,valid,String,3
-1,20,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20,Severely obese,valid,String,6
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19,Severely obese,valid,String,3
-1,18,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,18,Severely obese,valid,String,2
-1,16,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16,Severely obese,valid,String,5
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15,Severely obese,valid,String,6
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,14,Severely obese,valid,String,8
-1,13,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13,Severely obese,valid,String,10
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12,Severely obese,valid,String,11
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11,Severely obese,valid,String,4
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,10,Severely obese,valid,String,13
-1,9,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9,Severely obese,valid,String,8
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8,Severely obese,valid,String,8
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7,Severely obese,valid,String,22
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6,Severely obese,valid,String,11
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5,Severely obese,valid,String,13
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4,Severely obese,valid,String,18
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3,Severely obese,valid,String,38
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2,Severely obese,valid,String,36
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1,Severely obese,valid,String,182
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,645
30931,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,30931,0,Underweight,valid,String,1
24606,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,24606,0,Underweight,valid,String,1
-1,25805134,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,25805134,Severely obese,valid,String,1
23551413,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,23551413,0,Underweight,valid,String,1
296647,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,296647,0,Underweight,valid,String,1
-1,1447262,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1447262,Severely obese,valid,String,1
-1,532,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,532,Severely obese,valid,String,1
458,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,458,0,Underweight,valid,String,1
-1,8095,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8095,Severely obese,valid,String,1
202226,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,202226,0,Underweight,valid,String,1
473,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,473,0,Underweight,valid,String,1
98623,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,98623,0,Underweight,valid,String,1
2033,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2033,0,Underweight,valid,String,1
-1,111,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,111,Severely obese,valid,String,1
100908683,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,100908683,0,Underweight,valid,String,1
-1,32788,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,32788,Severely obese,valid,String,1
1796469867669,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1796469867669,0,Underweight,valid,String,1
394,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,394,0,Underweight,valid,String,1
7224,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7224,0,Underweight,valid,String,1
38915,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,38915,0,Underweight,valid,String,1
-1,171866,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,171866,Severely obese,valid,String,1
-1,12105090,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12105090,Severely obese,valid,String,1
-1,296872,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,296872,Severely obese,valid,String,1
-1,25045,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,25045,Severely obese,valid,String,1
-1,59536,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,59536,Severely obese,valid,String,1
-1,893,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,893,Severely obese,valid,String,1
61,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,61,0,Underweight,valid,String,1
-1,7840,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7840,Severely obese,valid,String,1
284182214745207,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,284182214745207,0,Underweight,valid,String,1
999,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,999,0,Underweight,valid,String,1
18293,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,18293,0,Underweight,valid,String,1
601985,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,601985,0,Underweight,valid,String,1
400,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,400,0,Underweight,valid,String,1
810404,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,810404,0,Underweight,valid,String,1
803,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,803,0,Underweight,valid,String,1
-1,912547,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,912547,Severely obese,valid,String,1
19388,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,19388,0,Underweight,valid,String,1
-1,28356112,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28356112,Severely obese,valid,String,1
28718466,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,28718466,0,Underweight,valid,String,1
2628,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2628,0,Underweight,valid,String,1
27748,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,27748,0,Underweight,valid,String,1
-1,23937768710554,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23937768710554,Severely obese,valid,String,1
334,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,334,0,Underweight,valid,String,1
-1,2149,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2149,Severely obese,valid,String,1
7712,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7712,0,Underweight,valid,String,1
-1,233392128,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,233392128,Severely obese,valid,String,1
231525,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,231525,0,Underweight,valid,String,1
456856915247862735,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,456856915247862735,0,Underweight,valid,String,1
-1,20733980,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20733980,Severely obese,valid,String,1
-1,211199040,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,211199040,Severely obese,valid,String,1
-1,180,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,180,Severely obese,valid,String,1
-1,1092,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1092,Severely obese,valid,String,1
201899761,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,201899761,0,Underweight,valid,String,1
837,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,837,0,Underweight,valid,String,1
-1,2360665502,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2360665502,Severely obese,valid,String,1
-1,16675,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16675,Severely obese,valid,String,1
-1,2336724114,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2336724114,Severely obese,valid,String,1
12068219,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12068219,0,Underweight,valid,String,1
1210,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1210,0,Underweight,valid,String,1
3550,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3550,0,Underweight,valid,String,1
165828,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,165828,0,Underweight,valid,String,1
-1,9438519,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9438519,Severely obese,valid,String,1
535193,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,535193,0,Underweight,valid,String,1
-1,937355,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,937355,Severely obese,valid,String,1
41513,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,41513,0,Underweight,valid,String,1
117,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,117,0,Underweight,valid,String,1
1692260489713940772,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1692260489713940772,0,Underweight,valid,String,1
541891,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,541891,0,Underweight,valid,String,1
-1,114,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,114,Severely obese,valid,String,1
3731056,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3731056,0,Underweight,valid,String,1
-1,245,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,245,Severely obese,valid,String,1
167526,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,167526,0,Underweight,valid,String,1
6472,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6472,0,Underweight,valid,String,1
101,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,101,0,Underweight,valid,String,1
-1,1708,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1708,Severely obese,valid,String,1
727812,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,727812,0,Underweight,valid,String,1
-1,3703,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3703,Severely obese,valid,String,1
357845657903442188,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,357845657903442188,0,Underweight,valid,String,1
255,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,255,0,Underweight,valid,String,1
-1,5551,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5551,Severely obese,valid,String,1
-1,320,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,320,Severely obese,valid,String,1
1143,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1143,0,Underweight,valid,String,1
6636305,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6636305,0,Underweight,valid,String,1
110,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,110,0,Underweight,valid,String,1
1311168,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1311168,0,Underweight,valid,String,1
264035529770064785,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,264035529770064785,0,Underweight,valid,String,1
965747464,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,965747464,0,Underweight,valid,String,1
-1,134763260,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,134763260,Severely obese,valid,String,1
6261057208564,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6261057208564,0,Underweight,valid,String,1
-1,81,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,81,Severely obese,valid,String,1
