h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
11,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,11,0,Underweight,valid,String,21
10,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,10,0,Underweight,valid,String,23
9,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,9,0,Underweight,valid,String,13
8,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,8,0,Underweight,valid,String,16
7,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7,0,Underweight,valid,String,46
6,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6,0,Underweight,valid,String,42
5,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,5,0,Underweight,valid,String,44
4,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4,0,Underweight,valid,String,44
3,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3,0,Underweight,valid,String,100
2,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2,0,Underweight,valid,String,76
1,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1,0,Underweight,valid,String,462
0,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,185
-1,1678,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1678,Severely obese,valid,String,2
-1,1289,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1289,Severely obese,valid,String,2
-1,889,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,889,Severely obese,valid,String,2
-1,495,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,495,Severely obese,valid,String,2
-1,458,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,458,Severely obese,valid,String,2
-1,446,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,446,Severely obese,valid,String,2
-1,238,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,238,Severely obese,valid,String,2
-1,211,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,211,Severely obese,valid,String,2
-1,207,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,207,Severely obese,valid,String,2
-1,201,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,201,Severely obese,valid,String,2
-1,199,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,199,Severely obese,valid,String,3
-1,174,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,174,Severely obese,valid,String,2
-1,166,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,166,Severely obese,valid,String,2
-1,129,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,129,Severely obese,valid,String,2
-1,113,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,113,Severely obese,valid,String,2
-1,111,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,111,Severely obese,valid,String,2
-1,108,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,108,Severely obese,valid,String,3
-1,105,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,105,Severely obese,valid,String,2
-1,100,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,100,Severely obese,valid,String,2
-1,98,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,98,Severely obese,valid,String,2
-1,97,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,97,Severely obese,valid,String,2
-1,90,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,90,Severely obese,valid,String,3
-1,88,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,88,Severely obese,valid,String,2
-1,84,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,84,Severely obese,valid,String,2
-1,81,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,81,Severely obese,valid,String,4
-1,79,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,79,Severely obese,valid,String,2
-1,77,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,77,Severely obese,valid,String,3
-1,75,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,75,Severely obese,valid,String,2
-1,71,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,71,Severely obese,valid,String,2
-1,70,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,70,Severely obese,valid,String,2
-1,68,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,68,Severely obese,valid,String,2
-1,63,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,63,Severely obese,valid,String,2
-1,62,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,62,Severely obese,valid,String,2
-1,59,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,59,Severely obese,valid,String,6
-1,58,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,58,Severely obese,valid,String,2
-1,57,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,57,Severely obese,valid,String,6
-1,55,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,55,Severely obese,valid,String,2
-1,54,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,54,Severely obese,valid,String,3
-1,53,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,53,Severely obese,valid,String,3
-1,51,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,51,Severely obese,valid,String,4
-1,50,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,50,Severely obese,valid,String,4
-1,48,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,48,Severely obese,valid,String,3
-1,47,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,47,Severely obese,valid,String,2
-1,46,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,46,Severely obese,valid,String,2
-1,45,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,45,Severely obese,valid,String,2
-1,44,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,44,Severely obese,valid,String,3
-1,43,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,43,Severely obese,valid,String,3
-1,42,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,42,Severely obese,valid,String,3
-1,41,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,41,Severely obese,valid,String,3
-1,40,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,40,Severely obese,valid,String,5
-1,39,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,39,Severely obese,valid,String,4
-1,38,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,38,Severely obese,valid,String,2
-1,36,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36,Severely obese,valid,String,3
-1,34,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,34,Severely obese,valid,String,5
-1,33,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,33,Severely obese,valid,String,3
-1,32,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,32,Severely obese,valid,String,6
-1,31,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,31,Severely obese,valid,String,6
-1,30,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30,Severely obese,valid,String,5
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29,Severely obese,valid,String,5
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28,Severely obese,valid,String,7
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,27,Severely obese,valid,String,5
-1,26,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,26,Severely obese,valid,String,4
-1,24,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,24,Severely obese,valid,String,2
-1,23,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23,Severely obese,valid,String,4
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,4
-1,21,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,21,Severely obese,valid,String,6
-1,20,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20,Severely obese,valid,String,6
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19,Severely obese,valid,String,4
-1,18,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,18,Severely obese,valid,String,4
-1,17,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,17,Severely obese,valid,String,6
-1,16,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16,Severely obese,valid,String,3
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15,Severely obese,valid,String,7
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,14,Severely obese,valid,String,8
-1,13,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13,Severely obese,valid,String,10
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12,Severely obese,valid,String,7
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11,Severely obese,valid,String,18
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,10,Severely obese,valid,String,9
-1,9,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9,Severely obese,valid,String,6
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8,Severely obese,valid,String,8
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7,Severely obese,valid,String,23
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6,Severely obese,valid,String,29
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5,Severely obese,valid,String,15
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4,Severely obese,valid,String,19
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3,Severely obese,valid,String,32
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2,Severely obese,valid,String,52
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1,Severely obese,valid,String,169
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,626
-1,2287947899,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2287947899,Severely obese,valid,String,1
-1,2824371658837,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2824371658837,Severely obese,valid,String,1
1566,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1566,0,Underweight,valid,String,1
11969959678652156,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,11969959678652156,0,Underweight,valid,String,1
53,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,53,0,Underweight,valid,String,1
1580012966244,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1580012966244,0,Underweight,valid,String,1
680071079725200,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,680071079725200,0,Underweight,valid,String,1
-1,22528,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22528,Severely obese,valid,String,1
-1,1356178,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1356178,Severely obese,valid,String,1
-1,18276,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,18276,Severely obese,valid,String,1
4775,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4775,0,Underweight,valid,String,1
-1,136540183965,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,136540183965,Severely obese,valid,String,1
682,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,682,0,Underweight,valid,String,1
47893148,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,47893148,0,Underweight,valid,String,1
349,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,349,0,Underweight,valid,String,1
-1,42973091582648433,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,42973091582648433,Severely obese,valid,String,1
15915,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,15915,0,Underweight,valid,String,1
956,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,956,0,Underweight,valid,String,1
901,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,901,0,Underweight,valid,String,1
-1,681,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,681,Severely obese,valid,String,1
405926679,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,405926679,0,Underweight,valid,String,1
-1,2619,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2619,Severely obese,valid,String,1
-1,51308206,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,51308206,Severely obese,valid,String,1
216083584,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,216083584,0,Underweight,valid,String,1
30788989,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,30788989,0,Underweight,valid,String,1
301,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,301,0,Underweight,valid,String,1
3252,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3252,0,Underweight,valid,String,1
41776,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,41776,0,Underweight,valid,String,1
3188,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3188,0,Underweight,valid,String,1
897282,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,897282,0,Underweight,valid,String,1
-1,13955,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13955,Severely obese,valid,String,1
-1,226,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,226,Severely obese,valid,String,1
76351788,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,76351788,0,Underweight,valid,String,1
5428,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,5428,0,Underweight,valid,String,1
-1,285,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,285,Severely obese,valid,String,1
34,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,34,0,Underweight,valid,String,1
-1,19108,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19108,Severely obese,valid,String,1
-1,37990124118261893,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,37990124118261893,Severely obese,valid,String,1
2962,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2962,0,Underweight,valid,String,1
-1,13545,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13545,Severely obese,valid,String,1
1415930146,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1415930146,0,Underweight,valid,String,1
2034017687,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2034017687,0,Underweight,valid,String,1
-1,3518303601191493633,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3518303601191493633,Severely obese,valid,String,1
7083,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,7083,0,Underweight,valid,String,1
-1,998,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,998,Severely obese,valid,String,1
55133,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,55133,0,Underweight,valid,String,1
29066,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,29066,0,Underweight,valid,String,1
2982,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2982,0,Underweight,valid,String,1
619702,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,619702,0,Underweight,valid,String,1
30712,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,30712,0,Underweight,valid,String,1
-1,248,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,248,Severely obese,valid,String,1
-1,8054977,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8054977,Severely obese,valid,String,1
-1,705,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,705,Severely obese,valid,String,1
1806778,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1806778,0,Underweight,valid,String,1
1642,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1642,0,Underweight,valid,String,1
6532818,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,6532818,0,Underweight,valid,String,1
694917709,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,694917709,0,Underweight,valid,String,1
81956233,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,81956233,0,Underweight,valid,String,1
-1,244586356918823895,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,244586356918823895,Severely obese,valid,String,1
-1,708,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,708,Severely obese,valid,String,1
-1,487647,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,487647,Severely obese,valid,String,1
193269738593566,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,193269738593566,0,Underweight,valid,String,1
-1,168,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,168,Severely obese,valid,String,1
297037,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,297037,0,Underweight,valid,String,1
-1,131178487,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,131178487,Severely obese,valid,String,1
-1,198699425791580798,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,198699425791580798,Severely obese,valid,String,1
-1,5212,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5212,Severely obese,valid,String,1
-1,462615582191669365,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,462615582191669365,Severely obese,valid,String,1
-1,3538230,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3538230,Severely obese,valid,String,1
1162397,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1162397,0,Underweight,valid,String,1
-1,20721012576201815,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20721012576201815,Severely obese,valid,String,1
672,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,672,0,Underweight,valid,String,1
121,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,121,0,Underweight,valid,String,1
-1,13634,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13634,Severely obese,valid,String,1
