h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
2782,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2782,0,Underweight,valid,String,2
1074,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1074,0,Underweight,valid,String,2
1016,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1016,0,Underweight,valid,String,3
770,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,770,0,Underweight,valid,String,2
715,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,715,0,Underweight,valid,String,3
485,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,485,0,Underweight,valid,String,2
417,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,417,0,Underweight,valid,String,2
410,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,410,0,Underweight,valid,String,2
401,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,401,0,Underweight,valid,String,2
357,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,357,0,Underweight,valid,String,2
320,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,320,0,Underweight,valid,String,2
306,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,306,0,Underweight,valid,String,2
269,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,269,0,Underweight,valid,String,2
249,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,249,0,Underweight,valid,String,2
242,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,242,0,Underweight,valid,String,2
239,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,239,0,Underweight,valid,String,2
232,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,232,0,Underweight,valid,String,3
227,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,227,0,Underweight,valid,String,2
202,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,202,0,Underweight,valid,String,2
197,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,197,0,Underweight,valid,String,2
190,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,190,0,Underweight,valid,String,2
173,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,173,0,Underweight,valid,String,2
160,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,160,0,Underweight,valid,String,2
155,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,155,0,Underweight,valid,String,2
148,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,148,0,Underweight,valid,String,2
