h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
-1,255,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,255,Severely obese,valid,String,2
-1,244,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,244,Severely obese,valid,String,2
-1,235,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,235,Severely obese,valid,String,2
-1,230,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,230,Severely obese,valid,String,2
-1,191,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,191,Severely obese,valid,String,2
-1,187,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,187,Severely obese,valid,String,2
-1,167,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,167,Severely obese,valid,String,2
-1,148,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,148,Severely obese,valid,String,3
-1,142,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,142,Severely obese,valid,String,2
-1,137,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,137,Severely obese,valid,String,2
-1,122,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,122,Severely obese,valid,String,4
-1,119,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,119,Severely obese,valid,String,2
-1,112,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,112,Severely obese,valid,String,2
-1,97,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,97,Severely obese,valid,String,3
-1,93,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,93,Severely obese,valid,String,3
-1,88,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,88,Severely obese,valid,String,4
-1,87,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,87,Severely obese,valid,String,2
-1,80,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,80,Severely obese,valid,String,2
-1,77,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,77,Severely obese,valid,String,2
-1,72,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,72,Severely obese,valid,String,2
-1,70,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,70,Severely obese,valid,String,2
-1,66,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,66,Severely obese,valid,String,2
-1,62,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,62,Severely obese,valid,String,5
-1,61,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,61,Severely obese,valid,String,4
-1,59,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,59,Severely obese,valid,String,3
-1,58,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,58,Severely obese,valid,String,3
-1,57,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,57,Severely obese,valid,String,3
-1,56,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,56,Severely obese,valid,String,2
-1,55,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,55,Severely obese,valid,String,4
-1,54,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,54,Severely obese,valid,String,2
-1,53,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,53,Severely obese,valid,String,2
-1,50,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,50,Severely obese,valid,String,2
-1,49,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,49,Severely obese,valid,String,6
-1,47,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,47,Severely obese,valid,String,2
-1,45,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,45,Severely obese,valid,String,3
-1,44,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,44,Severely obese,valid,String,2
-1,43,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,43,Severely obese,valid,String,2
-1,41,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,41,Severely obese,valid,String,5
-1,38,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,38,Severely obese,valid,String,2
-1,36,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36,Severely obese,valid,String,2
-1,35,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,35,Severely obese,valid,String,4
-1,34,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,34,Severely obese,valid,String,2
-1,33,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,33,Severely obese,valid,String,2
-1,31,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,31,Severely obese,valid,String,4
-1,30,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,30,Severely obese,valid,String,2
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,29,Severely obese,valid,String,6
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,28,Severely obese,valid,String,5
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,27,Severely obese,valid,String,4
-1,26,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,26,Severely obese,valid,String,6
-1,25,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,25,Severely obese,valid,String,3
-1,24,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,24,Severely obese,valid,String,6
-1,23,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,23,Severely obese,valid,String,6
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22,Severely obese,valid,String,2
-1,21,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,21,Severely obese,valid,String,3
-1,20,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20,Severely obese,valid,String,4
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,19,Severely obese,valid,String,6
-1,18,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,18,Severely obese,valid,String,3
-1,17,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,17,Severely obese,valid,String,3
-1,16,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,16,Severely obese,valid,String,4
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,15,Severely obese,valid,String,7
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,14,Severely obese,valid,String,11
-1,13,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,13,Severely obese,valid,String,4
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,12,Severely obese,valid,String,4
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11,Severely obese,valid,String,11
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,10,Severely obese,valid,String,8
-1,9,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9,Severely obese,valid,String,10
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,8,Severely obese,valid,String,6
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7,Severely obese,valid,String,21
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6,Severely obese,valid,String,19
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5,Severely obese,valid,String,25
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4,Severely obese,valid,String,16
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3,Severely obese,valid,String,41
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2,Severely obese,valid,String,44
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1,Severely obese,valid,String,162
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,0,Severely obese,valid,String,632
-1,335,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,335,Severely obese,valid,String,1
-1,22716249,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22716249,Severely obese,valid,String,1
-1,1174,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1174,Severely obese,valid,String,1
614463482547616,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,614463482547616,0,Underweight,valid,String,1
-1,69608646,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,69608646,Severely obese,valid,String,1
-1,474955,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,474955,Severely obese,valid,String,1
229,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,229,0,Underweight,valid,String,1
388,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,388,0,Underweight,valid,String,1
-1,801,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,801,Severely obese,valid,String,1
4595546,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4595546,0,Underweight,valid,String,1
-1,1849,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1849,Severely obese,valid,String,1
20390292,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,20390292,0,Underweight,valid,String,1
110600375,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,110600375,0,Underweight,valid,String,1
-1,5182,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5182,Severely obese,valid,String,1
29794,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,29794,0,Underweight,valid,String,1
-1,3872,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3872,Severely obese,valid,String,1
-1,1231,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1231,Severely obese,valid,String,1
-1,1194422329836079,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1194422329836079,Severely obese,valid,String,1
3426,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3426,0,Underweight,valid,String,1
294,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,294,0,Underweight,valid,String,1
128204001,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,128204001,0,Underweight,valid,String,1
-1,5152440,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5152440,Severely obese,valid,String,1
114,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,114,0,Underweight,valid,String,1
32087,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,32087,0,Underweight,valid,String,1
-1,165390,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,165390,Severely obese,valid,String,1
-1,20773550,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,20773550,Severely obese,valid,String,1
45724,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,45724,0,Underweight,valid,String,1
-1,3440,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3440,Severely obese,valid,String,1
-1,73,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,73,Severely obese,valid,String,1
-1,456,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,456,Severely obese,valid,String,1
98,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,98,0,Underweight,valid,String,1
-1,4847,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,4847,Severely obese,valid,String,1
-1,189,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,189,Severely obese,valid,String,1
878986034,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,878986034,0,Underweight,valid,String,1
-1,130181264425440,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,130181264425440,Severely obese,valid,String,1
-1,22690479958021,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,22690479958021,Severely obese,valid,String,1
-1,299355719,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,299355719,Severely obese,valid,String,1
-1,2776,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,2776,Severely obese,valid,String,1
12477,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,12477,0,Underweight,valid,String,1
344509,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,344509,0,Underweight,valid,String,1
-1,5460,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,5460,Severely obese,valid,String,1
-1,36826016,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,36826016,Severely obese,valid,String,1
-1,1889,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1889,Severely obese,valid,String,1
-1,133,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,133,Severely obese,valid,String,1
57632,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,57632,0,Underweight,valid,String,1
-1,680,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,680,Severely obese,valid,String,1
-1,66116275,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,66116275,Severely obese,valid,String,1
-1,1703,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1703,Severely obese,valid,String,1
63065585698660,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,63065585698660,0,Underweight,valid,String,1
25210897,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,25210897,0,Underweight,valid,String,1
-1,9334,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,9334,Severely obese,valid,String,1
4702,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4702,0,Underweight,valid,String,1
121819,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,121819,0,Underweight,valid,String,1
-1,182400913,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,182400913,Severely obese,valid,String,1
-1,1763,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,1763,Severely obese,valid,String,1
14558121,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,14558121,0,Underweight,valid,String,1
-1,40606375037,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,40606375037,Severely obese,valid,String,1
14598,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,14598,0,Underweight,valid,String,1
8214243,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,8214243,0,Underweight,valid,String,1
114063,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,114063,0,Underweight,valid,String,1
27531,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,27531,0,Underweight,valid,String,1
424,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,424,0,Underweight,valid,String,1
83,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,83,0,Underweight,valid,String,1
-1,84,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,84,Severely obese,valid,String,1
-1,389,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,389,Severely obese,valid,String,1
84102,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,84102,0,Underweight,valid,String,1
-1,7602,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,7602,Severely obese,valid,String,1
-1,3564424259788035795,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,3564424259788035795,Severely obese,valid,String,1
-1,839,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,839,Severely obese,valid,String,1
3713,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,3713,0,Underweight,valid,String,1
-1,328,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,328,Severely obese,valid,String,1
13529,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,13529,0,Underweight,valid,String,1
1292,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1292,0,Underweight,valid,String,1
37154748,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,37154748,0,Underweight,valid,String,1
-1,11484,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,11484,Severely obese,valid,String,1
127,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,127,0,Underweight,valid,String,1
177,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,177,0,Underweight,valid,String,1
234,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,234,0,Underweight,valid,String,1
79,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,79,0,Underweight,valid,String,1
-1,14284731462025,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,14284731462025,Severely obese,valid,String,1
-1,253,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,253,Severely obese,valid,String,1
22144454,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,22144454,0,Underweight,valid,String,1
-1,68695,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,68695,Severely obese,valid,String,1
-1,6061511,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,6061511,Severely obese,valid,String,1
87,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,87,0,Underweight,valid,String,1
-1,153618387781957879,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,153618387781957879,Severely obese,valid,String,1
-1,83,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,41.0,0,83,Severely obese,valid,String,1
