h,w,output,outputtype,datatype,metric,n_h,n_w,n_output,n_outputtype,n_datatype,count
4832,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,4832,0,Underweight,valid,String,2
2565,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,2565,0,Underweight,valid,String,2
1886,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1886,0,Underweight,valid,String,2
1452,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,1452,0,Underweight,valid,String,2
898,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,898,0,Underweight,valid,String,2
822,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,822,0,Underweight,valid,String,2
808,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,808,0,Underweight,valid,String,2
804,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,804,0,Underweight,valid,String,2
664,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,664,0,Underweight,valid,String,2
529,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,529,0,Underweight,valid,String,2
463,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,463,0,Underweight,valid,String,2
241,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,241,0,Underweight,valid,String,2
238,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,238,0,Underweight,valid,String,2
232,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,232,0,Underweight,valid,String,2
222,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,222,0,Underweight,valid,String,2
181,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,181,0,Underweight,valid,String,2
159,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,159,0,Underweight,valid,String,2
155,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,155,0,Underweight,valid,String,2
148,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,148,0,Underweight,valid,String,2
128,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,128,0,Underweight,valid,String,2
127,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,127,0,Underweight,valid,String,3
125,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,125,0,Underweight,valid,String,2
118,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,118,0,Underweight,valid,String,4
116,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,116,0,Underweight,valid,String,2
114,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,114,0,Underweight,valid,String,3
113,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,113,0,Underweight,valid,String,2
106,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,106,0,Underweight,valid,String,2
99,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,99,0,Underweight,valid,String,2
98,-1,"DomainError(""Height or Weight cannot be negative."", """")",error,DomainError,44.0,98,0,Underweight,valid,String,3
