x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
170027969787894096354437919807968484185,226,"DomainError(-9.641166138516703e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,170027969787894096354437919807968484186,226,"DomainError(-9.66380887303173e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169539241883662214934832068586153201371,0,"DomainError(-1.6927347774896011e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169539241883662214934832068586153201372,0,out,valid,String,1
168805207978972168573845593252243789675,2507935356029765255,out,valid,String,129.0,168805207978972168573845593252243789676,2507935356029765255,"DomainError(-8.18411750308452e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168510748560145658558013679893545038434,13658299792167391470,"DomainError(-8.960559826799355e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168510748560145658558013679893545038435,13658299792167391470,"DomainError(-9.28664680686407e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168435466128539037804650570208193217206,55048,out,valid,String,131.0,168435466128539037804650570208193217207,55048,"DomainError(-3.0809145601455936e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168292605717256406785971656383948714097,121498125696452211707963637941040860517,out,valid,String,130.0,168292605717256406785971656383948714097,121498125696452211707963637941040860518,"DomainError(-5.069706478250714e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167761857418261555431711223254015645304,3115329686,out,valid,String,131.0,167761857418261555431711223254015645305,3115329686,"DomainError(-2.4703191962860947e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167284114013413683254268140627044625362,11589643523250885618,"DomainError(-1.6796910450536242e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167284114013413683254268140627044625363,11589643523250885618,out,valid,String,1
166910772352796894952757666138610172947,-1403144059,"DomainError(-1.4102679290136723e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166910772352796894952757666138610172948,-1403144059,"DomainError(-1.474876151167119e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166642775181303987674775604542542576060,0,"DomainError(-3.9308878465279206e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166642775181303987674775604542542576061,0,"DomainError(-4.630569502360969e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
