x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
170139747577625465434003193985634837161,0,"DomainError(-3.3063351715177424e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,170139747577625465434003193985634837162,0,"DomainError(-3.306622348086496e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169500092855755503580787759998612936639,-51,out,valid,String,131.0,169500092855755503580787759998612936640,-51,"DomainError(-1.5552402608720892e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168925058981514149576858875364235573533,3296014828,"DomainError(-1.6953083844969779e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168925058981514149576858875364235573534,3296014828,out,valid,String,1
168837118687400356037813776173768654954,0,"DomainError(-1.6869385262725918e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168837118687400356037813776173768654955,0,out,valid,String,1
168496572089501242156136878058174520351,-464849310829143202918732113216657650,"DomainError(-3.37377682919757e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,2.0,168496572089501242156136878058174520352,-464849310829143202918732113216657650,"DomainError(-3.7026991033911676e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168099399433641213555636236433373201451,-58882828980129599414332776956305139157,out,valid,String,131.0,168099399433641213555636236433373201451,-58882828980129599414332776956305139156,"DomainError(-2.6529725678774776e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167858438476798408220182566483983746642,129,"DomainError(-1.3555050860282017e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167858438476798408220182566483983746643,129,"DomainError(-1.401159985701618e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167761176182143389342128241435664253564,-1458193271,"DomainError(-9.777461051380536e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167761176182143389342128241435664253565,-1458193271,"DomainError(-1.0253462507045705e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167526205180754642016404316621101446444,17933925779930606145,"DomainError(-1.6868339395320504e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167526205180754642016404316621101446445,17933925779930606145,out,valid,String,1
167420072989564613793329592561108191600,1279780680,"DomainError(-1.3063902479474937e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167420072989564613793329592561108191601,1279780680,"DomainError(-1.360812457365586e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167403442368453979057037046909562709666,60287,"DomainError(-1.6725300974134748e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167403442368453979057037046909562709667,60287,out,valid,String,1
167376789094910598050687777576233222411,92,"DomainError(-1.661275981827064e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,167376789094910598050687777576233222412,92,out,valid,String,1
167040829069755573842599946137517799485,120913633447917993631805073403763474619,"DomainError(-1.6363527064836814e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167040829069755573842599946137517799485,120913633447917993631805073403763474620,out,valid,String,1
166824684706362742118430715645587739756,37129652097818785092233672485276442352,out,valid,String,131.0,166824684706362742118430715645587739756,37129652097818785092233672485276442353,"DomainError(-1.5545691047745087e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166722983574815919282680899242639410944,-78639093647239286313344435959853204234,"DomainError(-1.4107197021637925e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,166722983574815919282680899242639410944,-78639093647239286313344435959853204233,out,valid,String,1
166420806780138760890134765090977667676,158961264642361136901100054135519690421,"DomainError(-8.802464784325665e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166420806780138760890134765090977667676,158961264642361136901100054135519690422,"DomainError(-1.1038448547947285e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166002964019527112318697115574479732091,90,"DomainError(-9.587252050985752e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166002964019527112318697115574479732092,90,"DomainError(-1.0414895939174177e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166001148577303971754949826664385105445,-26,"DomainError(-1.7012348242422638e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,166001148577303971754949826664385105446,-26,out,valid,String,1
165899611410044617069907252704113245111,13,"DomainError(-1.055855380898407e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,165899611410044617069907252704113245112,13,"DomainError(-1.1406868219068993e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165688623444893611062229654638162966010,4371,out,valid,String,129.0,165688623444893611062229654638162966011,4371,"DomainError(-4.89181730913727e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165486447987733033163645892055550172890,-121936969772676082800608282460833084477,out,valid,String,130.0,165486447987733033163645892055550172890,-121936969772676082800608282460833084476,"DomainError(-1.309377757547541e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
