x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
169943746956980603363150095478221039075,1547,"DomainError(-8.971255676237023e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169943746956980603363150095478221039076,1547,"DomainError(-9.01074297693475e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169919010598688292866803217884102488891,5687,"DomainError(-1.6996893120942147e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169919010598688292866803217884102488892,5687,out,valid,String,1
169841287365268399648556869843033965751,10134940235845618935,out,valid,String,131.0,169841287365268399648556869843033965752,10134940235845618935,"DomainError(-3.2195411824016966e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169681134340472989301547241798346602358,1988370,"DomainError(-4.1801923447307545e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169681134340472989301547241798346602359,1988370,"DomainError(-4.272202168730003e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169670347001807646385699573271268888958,1,"DomainError(-1.007475457482674e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169670347001807646385699573271268888959,1,"DomainError(-1.0168921866559055e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169493215794294955072532364474736425648,9,"DomainError(-1.4109484546689145e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,3.0,169493215794294955072532364474736425649,9,"DomainError(-1.4239078079924e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169396121017623239509494716491322827779,1803476570,"DomainError(-1.067938101013301e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169396121017623239509494716491322827780,1803476570,"DomainError(-1.0828393498702209e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169272776641188099404043393453507418567,24228,"DomainError(-1.169540885411759e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169272776641188099404043393453507418568,24228,"DomainError(-1.1869090217973816e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169115208781002248302693788126976591978,12321036514959171040803699865574893301,"DomainError(-1.397398915537009e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169115208781002248302693788126976591978,12321036514959171040803699865574893302,"DomainError(-1.1509781852378256e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168807613624920206490333853815751939573,30185,"DomainError(-1.4901080395644453e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168807613624920206490333853815751939574,30185,"DomainError(-1.516779436275426e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168446926522324937836808542679535327643,0,out,valid,String,131.0,168446926522324937836808542679535327644,0,"DomainError(-3.3071332142733633e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168176838387309397951840693672020203328,-6996,out,valid,String,131.0,168176838387309397951840693672020203329,-6996,"DomainError(-1.3898776317914673e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168142160199964928636560621269187386751,1263,"DomainError(-1.6752074334025879e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168142160199964928636560621269187386752,1263,out,valid,String,1
168021730095861736840788951084982388410,87,"DomainError(-1.4339098375924892e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168021730095861736840788951084982388411,87,"DomainError(-1.476298904884639e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167950441900856685143570255879786236350,2100835411,"DomainError(-4.2135515542157696e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167950441900856685143570255879786236351,2100835411,"DomainError(-4.651699866138279e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167833822077922294780647473962116183284,57851,"DomainError(-8.347192390010242e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167833822077922294780647473962116183285,57851,"DomainError(-8.80866466651963e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167804569049557949989363385500753031764,-417536616,out,valid,String,131.0,167804569049557949989363385500753031765,-417536616,"DomainError(-2.1158348456706065e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167774321646396935093116760988717194135,6569854464862924576947802605127362332,out,valid,String,131.0,167774321646396935093116760988717194136,6569854464862924576947802605127362332,"DomainError(-3.7308519927566396e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167427562215617758513627235530807316560,-1595930304541662675,"DomainError(-1.688155296351763e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,167427562215617758513627235530807316561,-1595930304541662675,out,valid,String,1
167361661394839066323225380743584816901,635431184467640579,"DomainError(-1.2888839846129826e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167361661394839066323225380743584816902,635431184467640579,"DomainError(-1.344474425925586e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166881365763581975370157755653014420507,-72,"DomainError(-1.6883903013227522e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,166881365763581975370157755653014420508,-72,out,valid,String,1
166826479479672201750487984801700193010,9621982700450629426,"DomainError(-5.2536858494841225e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166826479479672201750487984801700193011,9621982700450629426,"DomainError(-5.916626645643528e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166370426865103733622430383228352987203,214,"DomainError(-2.7638453946888623e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166370426865103733622430383228352987204,214,"DomainError(-3.517996713761962e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166331847521993406479437159120282243115,-2033444960,out,valid,String,130.0,166331847521993406479437159120282243116,-2033444960,"DomainError(-6.101558240200244e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166195866475190169505900400300147911025,60181,"DomainError(-2.0721677463554157e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166195866475190169505900400300147911026,60181,"DomainError(-9.962801716913541e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165951551192543655385700698028219503347,1421350377,"DomainError(-1.6243518083382138e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,165951551192543655385700698028219503348,1421350377,out,valid,String,1
