x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
169602425420068299534610417782524034683,-44003583826880383291568625139671254103,"DomainError(-1.1269276335786014e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169602425420068299534610417782524034683,-44003583826880383291568625139671254102,out,valid,String,1
169364548216087153564787141004411388768,58355,"DomainError(-2.606497791808872e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169364548216087153564787141004411388769,58355,"DomainError(-2.7618248406852875e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169325523994513816317606746412273837490,14,"DomainError(-5.695598194343297e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169325523994513816317606746412273837491,14,"DomainError(-5.85873008753438e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169320021043407552445264257923717782178,-1825922335,"DomainError(-8.804515974472354e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169320021043407552445264257923717782179,-1825922335,"DomainError(-8.96874845788469e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169253732046987294380536188186725428797,-80,"DomainError(-1.372296873995463e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169253732046987294380536188186725428798,-80,"DomainError(-1.3900459022651018e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169118398671699649399147362981145734539,8960291520706022385,"DomainError(-2.9562191833762283e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169118398671699649399147362981145734540,8960291520706022385,"DomainError(-3.160776141130145e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169104311511294547959128381791949435940,263562765,"DomainError(-1.692577783040261e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,169104311511294547959128381791949435941,263562765,out,valid,String,1
168996387618738159450716427315941914035,10618300862518062863,"DomainError(-1.6917260036199757e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168996387618738159450716427315941914036,10618300862518062863,out,valid,String,1
168782124695013759133738981304869583959,1913409677,"DomainError(-1.255494344036237e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168782124695013759133738981304869583960,1913409677,"DomainError(-1.2826755193453464e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168465265930928026102530158864072445595,-4284547596541745700,out,valid,String,131.0,168465265930928026102530158864072445596,-4284547596541745700,"DomainError(-5.7799268834123456e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168244773590941972597225226325926277998,131,"DomainError(-9.969728701944071e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168244773590941972597225226325926277999,131,"DomainError(-1.0349010675849525e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167909785773710658083106590059667740319,3161130351475839474,out,valid,String,130.0,167909785773710658083106590059667740320,3161130351475839474,"DomainError(-5.789143751984078e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167736554645164421483199113782081939401,-12617,out,valid,String,131.0,167736554645164421483199113782081939402,-12617,"DomainError(-1.4387661986884576e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167331524546002932627991086087180954074,121,"DomainError(-7.29486487024443e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,2.0,167331524546002932627991086087180954075,121,"DomainError(-7.8567966531376895e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166701270270823472214216667192957894621,28642,"DomainError(-1.6901587505464575e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,166701270270823472214216667192957894622,28642,out,valid,String,1
166651512965553833924571874211210899899,-155951840375631023066703267390205799456,"DomainError(-3.523434894499584e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166651512965553833924571874211210899900,-155951840375631023066703267390205799456,"DomainError(-4.2213689934826637e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166575702625096550481602241775816047429,188,out,valid,String,131.0,166575702625096550481602241775816047430,188,"DomainError(-5.7281756799727405e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166507067518585244314967156519160901274,4144477403,"DomainError(-1.5462293104206743e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166507067518585244314967156519160901275,4144477403,"DomainError(-1.618911629258354e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166370710812021718771361162691456128494,9341586650318502159,"DomainError(-1.6657237255098459e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,166370710812021718771361162691456128495,9341586650318502159,out,valid,String,1
166083629054021532417555256631995153044,79,"DomainError(-9.737247806783724e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166083629054021532417555256631995153045,79,"DomainError(-1.0548758688073263e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166044440635366244522933796095434139308,4676,out,valid,String,130.0,166044440635366244522933796095434139309,4676,"DomainError(-7.996637142257067e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165929074111102220342486019780558545322,7003473205099599590,out,valid,String,129.0,165929074111102220342486019780558545323,7003473205099599590,"DomainError(-5.27786381997972e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165473623365978120706325574139042797916,-1347118614,"DomainError(-1.6375371700586121e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,165473623365978120706325574139042797917,-1347118614,out,valid,String,1
165369868384725091172007843109189512277,2166165007,"DomainError(-9.881417053606792e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,165369868384725091172007843109189512278,2166165007,"DomainError(-1.0835680068755621e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165364279381670704317894484869773647192,52398,"DomainError(-1.6840266825233004e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,165364279381670704317894484869773647193,52398,out,valid,String,1
165312379410977249307255745326527677032,15622783313653470778,"DomainError(-1.6531504283006547e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,165312379410977249307255745326527677033,15622783313653470778,out,valid,String,1
