x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
170121079661983946759865769748789269638,-1852001022,"DomainError(-1.7012002618103092e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,170121079661983946759865769748789269639,-1852001022,out,valid,String,1
169776059582441996394214690038813352716,84,"DomainError(-1.035995577927804e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169776059582441996394214690038813352717,84,"DomainError(-1.0432980554883488e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169708537397317714775228938465008275898,7011481226902575050493356409896086251,out,valid,String,130.0,169708537397317714775228938465008275899,7011481226902575050493356409896086251,"DomainError(-7.149516766331017e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169621919786882730268429220981041564635,9066541369989320308,"DomainError(-1.6997426807920456e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169621919786882730268429220981041564636,9066541369989320308,out,valid,String,1
169562179589341231624420209988440663013,1,"DomainError(-1.7004729617472003e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169562179589341231624420209988440663014,1,out,valid,String,1
169476456797602598373895394524826762484,-221406952,"DomainError(-1.6987948028282306e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169476456797602598373895394524826762485,-221406952,out,valid,String,1
169418213189927291724677168355058660312,791204161,"DomainError(-1.5056770575688698e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169418213189927291724677168355058660313,791204161,"DomainError(-1.650271111677258e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169412205045505733242282512214943154798,1,"DomainError(-2.8626871186975844e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169412205045505733242282512214943154799,1,"DomainError(-3.008482801690284e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169194677465628658000797088685977700005,-80257163217745556217569024800960094039,out,valid,String,131.0,169194677465628658000797088685977700005,-80257163217745556217569024800960094038,"DomainError(-1.0085277125411087e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169144400865711979422452985389564219765,10347961427147637064,"DomainError(-9.043426951428531e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169144400865711979422452985389564219766,10347961427147637064,"DomainError(-1.1036992140943036e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169108177012363169619092749347614829324,1768710123,"DomainError(-2.562574827532555e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169108177012363169619092749347614829325,1768710123,"DomainError(-2.7691761171537673e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169051648163423305555804668051195539305,1,out,valid,String,131.0,169051648163423305555804668051195539306,1,"DomainError(-1.1519707339170758e34, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168840857256424332337475190050108254611,-85609485029718471,"DomainError(-9.787192092876618e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168840857256424332337475190050108254612,-85609485029718471,"DomainError(-1.0047257333685599e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168743574265520759238316238426856296037,113620021802832449015267390206889909658,out,valid,String,130.0,168743574265520759238316238426856296037,113620021802832449015267390206889909659,"DomainError(-3.765544777304973e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168705243394231433589153299305935306875,-4863601908456301058,out,valid,String,131.0,168705243394231433589153299305935306876,-4863601908456301058,"DomainError(-1.1427607393545074e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168688835332742602987739544900439850984,-163810456205519465070236810310192797830,out,valid,String,131.0,168688835332742602987739544900439850984,-163810456205519465070236810310192797829,"DomainError(-1.6040974251055022e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168687871645741722959392375740093468060,1997147128,"DomainError(-3.9976483793007786e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,2.0,168687871645741722959392375740093468061,1997147128,"DomainError(-4.28831074224628e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168397507310499528108194678207998520711,762582908316784923,out,valid,String,131.0,168397507310499528108194678207998520712,762582908316784923,"DomainError(-2.9654986876205993e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168162693276531659268687297483522445225,13294545735737024403,"DomainError(-1.2632544419742156e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168162693276531659268687297483522445226,13294545735737024403,"DomainError(-1.302824245652967e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168105172539509690714847260192240527791,47,"DomainError(-2.4216744154561453e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168105172539509690714847260192240527792,47,"DomainError(-6.493696257375228e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167725465876835164687564331442814679153,3579967930957244952913097278126902750,"DomainError(-3.649763181466635e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167725465876835164687564331442814679154,3579967930957244952913097278126902750,"DomainError(-4.1329066981934487e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167568983374191399959897189080074112495,16629695241790523950,"DomainError(-1.69889483483328e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,129.0,167568983374191399959897189080074112496,16629695241790523950,out,valid,String,1
167119239334004772356194058549428588126,93,out,valid,String,130.0,167119239334004772356194058549428588127,93,"DomainError(-2.939606048742045e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167100434524648367496726616352203283298,50816,out,valid,String,131.0,167100434524648367496726616352203283299,50816,"DomainError(-1.6969141410778782e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166928791967327167199737206468447794398,-1147781406,out,valid,String,130.0,166928791967327167199737206468447794399,-1147781406,"DomainError(-3.120528412309043e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166909920300970588825472281818791338904,1,"DomainError(-3.8642065188507e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,3.0,166909920300970588825472281818791338905,1,"DomainError(-4.5104591507504285e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166437389827720373749002826342865845580,124,"DomainError(-1.49601899495064e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166437389827720373749002826342865845581,124,"DomainError(-1.570094867605617e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166066268841809230089669766913159828351,-65,out,valid,String,131.0,166066268841809230089669766913159828352,-65,"DomainError(-1.2734252479021888e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
