x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
169695753150883785972855196876056501496,6418544199270111856,"DomainError(-3.044135037598194e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169695753150883785972855196876056501497,6418544199270111856,"DomainError(-3.1332210995152834e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169686005696246647003033728655975858094,-817100469,"DomainError(-1.0173931808513923e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169686005696246647003033728655975858095,-817100469,"DomainError(-1.026496736135844e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169435438549279074056180381073868225308,91557807958399694766696947013128242371,out,valid,String,131.0,169435438549279074056180381073868225308,91557807958399694766696947013128242372,"DomainError(-1.4714670774806474e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169369587748998609433789026772162649242,46032,"DomainError(-4.0883911097918607e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169369587748998609433789026772162649243,46032,"DomainError(-4.242710252085985e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169366867552024443566296114910272694185,3095115487,"DomainError(-1.6937638082600892e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169366867552024443566296114910272694186,3095115487,out,valid,String,1
169096099521495802523975510897602377886,842046672,"DomainError(-1.4522906316689374e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169096099521495802523975510897602377887,842046672,"DomainError(-1.473192310448406e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168894816751331558663987946089317951199,-3301504758977069358,"DomainError(-1.6838585091833264e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168894816751331558663987946089317951200,-3301504758977069358,out,valid,String,1
168836339692407457779563455514265912193,5586083669300573727,"DomainError(-1.687341645522647e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,168836339692407457779563455514265912194,5586083669300573727,out,valid,String,1
168785777954470798599200801799992110336,-27445970,"DomainError(-6.7083897677674545e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,2.0,168785777954470798599200801799992110337,-27445970,"DomainError(-6.97947086896714e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168671644603246572933287820077020341212,0,"DomainError(-8.819549148778955e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168671644603246572933287820077020341213,0,"DomainError(-1.1758626863224272e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168566135732308247453584836449141348700,108,"DomainError(-9.9856480590084e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,3.0,168566135732308247453584836449141348701,108,"DomainError(-1.3135743515330369e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168374987074314068297772345730335367444,0,"DomainError(-1.6932109781099093e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168374987074314068297772345730335367445,0,out,valid,String,1
168347378797005447719997184838524585302,262514699,"DomainError(-3.4627513620207205e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168347378797005447719997184838524585303,262514699,"DomainError(-3.821512294713477e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168097932145656867712158449568426703065,-4673551796032838827954452294121765327,"DomainError(-1.0843520406236206e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168097932145656867712158449568426703066,-4673551796032838827954452294121765327,"DomainError(-1.125217066919868e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168002044445486441351742556861072309283,119337003682968794261681681762880939490,"DomainError(-1.4589817526432806e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168002044445486441351742556861072309283,119337003682968794261681681762880939491,out,valid,String,1
167770168843215383043609672627637550934,62333,"DomainError(-5.44873083428551e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167770168843215383043609672627637550935,62333,"DomainError(-5.922933757736279e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167731785011639765146635310901441973035,1496494640824504294,"DomainError(-1.6720865986794624e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167731785011639765146635310901441973036,1496494640824504294,out,valid,String,1
167705719285482422963833040193452571380,1971366227,out,valid,String,130.0,167705719285482422963833040193452571381,1971366227,"DomainError(-3.688338897160123e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167545399728067060650811969274389283875,2049540201,out,valid,String,130.0,167545399728067060650811969274389283876,2049540201,"DomainError(-3.633333910495639e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167500759203230482924190306970390815240,50695,"DomainError(-1.6618760886391773e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167500759203230482924190306970390815241,50695,out,valid,String,1
167310746570367536850774033950466458296,0,"DomainError(-1.6726612038412337e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167310746570367536850774033950466458297,0,out,valid,String,1
167101588545529907184961478102242021618,1313832082778442194,"DomainError(-8.165460432169455e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167101588545529907184961478102242021619,1313832082778442194,"DomainError(-8.77337941515732e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166990720280200718376739532603521099838,13498121570846863976,out,valid,String,130.0,166990720280200718376739532603521099839,13498121570846863976,"DomainError(-5.813600273337197e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166933468425746274618615550759606140838,3482293764,out,valid,String,130.0,166933468425746274618615550759606140839,3482293764,"DomainError(-2.759659010075954e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166814098071212575043932638048175666049,-5338,"DomainError(-1.13630546742832e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,2.0,166814098071212575043932638048175666050,-5338,"DomainError(-1.2028471752134533e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166431745174132598695835853542086732035,13,"DomainError(-1.655963298639337e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,166431745174132598695835853542086732036,13,out,valid,String,1
166273643852890458395298572731535857001,1267464370087405244,out,valid,String,130.0,166273643852890458395298572731535857002,1267464370087405244,"DomainError(-2.715701913840359e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
166165215281524735913893401604876633702,-3434898811068520819,"DomainError(-2.892333242460275e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,166165215281524735913893401604876633703,-3434898811068520819,"DomainError(-3.6875268782491742e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165981433078492766240033618537891384574,1269359893,out,valid,String,130.0,165981433078492766240033618537891384575,1269359893,"DomainError(-6.199563846175014e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
165972978624841661701969859073173506972,6698167935606091947,"DomainError(-1.6575576075378984e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,165972978624841661701969859073173506973,6698167935606091947,out,valid,String,1
165814400266532360992147546536788759075,5617466736386773138,"DomainError(-1.6941139010041482e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,165814400266532360992147546536788759076,5617466736386773138,out,valid,String,1
165341634306035163064693274336053577854,4328,"DomainError(-1.6074240687628289e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,165341634306035163064693274336053577855,4328,out,valid,String,1
165307306437547753308134224665372888071,2307297242,out,valid,String,130.0,165307306437547753308134224665372888072,2307297242,"DomainError(-7.652994251327062e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
