x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
169999418060660801478951419152889695505,-4452168967400796218,"DomainError(-2.4792655231615513e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169999418060660801478951419152889695506,-4452168967400796218,"DomainError(-2.507618603123237e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169586871047041906794021123328741478379,-150655404771302920337063747382533697086,"DomainError(-6.879862826926075e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,169586871047041906794021123328741478379,-150655404771302920337063747382533697085,out,valid,String,1
169570828877017190203855354360068210179,-1845737667,"DomainError(-3.63680408932518e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169570828877017190203855354360068210180,-1845737667,"DomainError(-3.750875006015588e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169556108739512904145349304005130839126,-127,out,valid,String,130.0,169556108739512904145349304005130839127,-127,"DomainError(-4.342016073942648e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169516606481744879818711226312964838249,-87,"DomainError(-1.060984194991873e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169516606481744879818711226312964838250,-87,"DomainError(-1.0734757345663601e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169512327706649044867031073605972304155,1248470108,"DomainError(-1.114886471574357e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169512327706649044867031073605972304156,1248470108,"DomainError(-1.1274635866507607e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168937239430514754302520795020057706051,5303282920504677346,"DomainError(-1.492046015336845e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168937239430514754302520795020057706052,5303282920504677346,"DomainError(-1.5161248959359346e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168858753833559284712322373933003480931,30296,out,valid,String,131.0,168858753833559284712322373933003480932,30296,"DomainError(-1.5706820923730515e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168516044888905739386775875231338453288,19140,"DomainError(-1.6732367730454495e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168516044888905739386775875231338453289,19140,out,valid,String,1
168439467332295009783527308642043696166,3393212630,out,valid,String,130.0,168439467332295009783527308642043696167,3393212630,"DomainError(-2.709636337347046e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168177752301632610977657162940097622439,63405,"DomainError(-1.316787607763587e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168177752301632610977657162940097622440,63405,"DomainError(-1.7094738395309112e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168112917194764292648203237954324472189,0,"DomainError(-1.6662617673867192e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168112917194764292648203237954324472190,0,out,valid,String,1
167606370501195246827371598646949076180,14140494566012600491,out,valid,String,131.0,167606370501195246827371598646949076181,14140494566012600491,"DomainError(-1.3557101783603321e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167082897778465196155722884173833615978,-53,out,valid,String,131.0,167082897778465196155722884173833615979,-53,"DomainError(-5.1841616472694815e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
