x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
169845889125527049876785623360833859973,1,"DomainError(-1.70070859987827e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,129.0,169845889125527049876785623360833859974,1,out,valid,String,1
169571178049793234432268761239892381400,-8308,"DomainError(-1.7010637641372597e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169571178049793234432268761239892381401,-8308,out,valid,String,1
169541438138722260349860851638575779945,108940324332286692821467091094073255468,out,valid,String,131.0,169541438138722260349860851638575779945,108940324332286692821467091094073255469,"DomainError(-1.1486227817104036e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169514371652752538713057599081325792588,9156469278683562587,"DomainError(-1.695223885588339e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,169514371652752538713057599081325792589,9156469278683562587,out,valid,String,1
169424241246334912868563343687683710212,125,"DomainError(-1.698006268545182e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,169424241246334912868563343687683710213,125,out,valid,String,1
169413968113565443235921486776578535582,-30419,"DomainError(-3.661877643586e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,4.0,169413968113565443235921486776578535583,-30419,"DomainError(-5.1163083373935767e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168911046675154330216377002569865514660,415720745,"DomainError(-1.590816133569507e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168911046675154330216377002569865514661,415720745,"DomainError(-1.6154188692758052e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168491559783699224021201541017142112075,-26851,"DomainError(-1.021421983128971e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168491559783699224021201541017142112076,-26851,"DomainError(-1.0544144566643711e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168102557286540994858407244670788747224,-81,out,valid,String,130.0,168102557286540994858407244670788747225,-81,"DomainError(-1.750391295560776e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168070414942952802574776944184796014213,-123338079858364613875795356599130565031,"DomainError(-2.908581140519982e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,168070414942952802574776944184796014213,-123338079858364613875795356599130565030,out,valid,String,1
167961545732512491892508045138584273139,7178926927485355183,"DomainError(-1.684118004353389e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,167961545732512491892508045138584273140,7178926927485355183,out,valid,String,1
167591348026652610422962955021822621920,-99004572257546290157136544154303742512,out,valid,String,130.0,167591348026652610422962955021822621920,-99004572257546290157136544154303742511,"DomainError(-5.554697827407647e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167167942428808059568450873023029909401,22,"DomainError(-1.6878602757284174e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,167167942428808059568450873023029909402,22,out,valid,String,1
167162110222744474269957115544196156794,-162694730801311493487967314262561629196,"DomainError(-9.731051414435339e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167162110222744474269957115544196156795,-162694730801311493487967314262561629196,"DomainError(-1.0326866061980289e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167132941654079863280803996223546881458,-1920025218219602725,"DomainError(-7.065297987034202e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167132941654079863280803996223546881459,-1920025218219602725,"DomainError(-7.6669463483120745e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
