x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
170068679801885891381673153247513159085,-11,"DomainError(-9.766965168380202e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,170068679801885891381673153247513159086,-11,"DomainError(-9.78146590009687e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169937779372581326396173206203066208791,1318443156,out,valid,String,130.0,169937779372581326396173206203066208792,1318443156,"DomainError(-8.818957140550439e34, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169777127513638673270802670017138541826,111,out,valid,String,130.0,169777127513638673270802670017138541827,111,"DomainError(-7.005268314364881e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169728775396707543153288839083776907143,-111,"DomainError(-1.6959288833416867e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169728775396707543153288839083776907144,-111,out,valid,String,1
169696139483899692196659563387631705540,39435,"DomainError(-1.700128172634489e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,169696139483899692196659563387631705541,39435,out,valid,String,1
169659695183960057411256154275256600481,0,"DomainError(-1.6964390535044223e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169659695183960057411256154275256600482,0,out,valid,String,1
169544008422991353462217681844948870329,958206988,"DomainError(-1.683894945244779e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169544008422991353462217681844948870330,958206988,"DomainError(-1.8033299527403547e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169400903737307951193842782638178438042,474028293,out,valid,String,131.0,169400903737307951193842782638178438043,474028293,"DomainError(-1.5964826149883992e33, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169160068812794307470248537769774319321,60575,"DomainError(-1.6971596081124763e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169160068812794307470248537769774319322,60575,out,valid,String,1
168838065913609823651729194825219480358,-30584830534383842786643738060451325481,"DomainError(-1.4937484789898564e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168838065913609823651729194825219480358,-30584830534383842786643738060451325480,out,valid,String,1
168814740828856138695872451094798435639,1,"DomainError(-1.6809493166139323e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168814740828856138695872451094798435640,1,out,valid,String,1
168770927454288423836959081351897213494,1,"DomainError(-6.858992919063827e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168770927454288423836959081351897213495,1,"DomainError(-7.13304412029999e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168627481079861506228951679439837071919,7968577527171149260,"DomainError(-1.6764956151321463e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168627481079861506228951679439837071920,7968577527171149260,out,valid,String,1
