x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
170011731935607647104850729923660975785,32261,"DomainError(-1.3104985789957605e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,170011731935607647104850729923660975786,32261,"DomainError(-1.313087609492992e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169832309274271556977179826646369466978,1295408804,"DomainError(-8.741192130071614e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169832309274271556977179826646369466979,1295408804,"DomainError(-8.80296696731115e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169811248058044637378849552575619673023,166,"DomainError(-1.6956590234503313e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169811248058044637378849552575619673024,166,out,valid,String,1
169736971417688785596300397394914615617,-83,"DomainError(-1.6693036364417712e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,2.0,169736971417688785596300397394914615618,-83,"DomainError(-1.67738787729738e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169577149595593489022904360322908336189,-12007,"DomainError(-1.08896936465342e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169577149595593489022904360322908336190,-12007,"DomainError(-1.100250041950935e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169572939354444208172582260710073819101,104,"DomainError(-4.7754883537445235e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,2.0,169572939354444208172582260710073819102,104,"DomainError(-5.91197656579457e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169536173774909794535260534686927769868,0,"DomainError(-1.6972386956085207e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,169536173774909794535260534686927769869,0,out,valid,String,1
169113590490875039549176815101177572489,159,"DomainError(-3.9759301586586e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,3.0,169113590490875039549176815101177572490,159,"DomainError(-4.1814487525774387e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
169002446867864986899324988950209598400,1727838465,"DomainError(-1.130332291094471e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,169002446867864986899324988950209598401,1727838465,"DomainError(-1.35807960961532e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168904126210757995867622931412580368086,-146396756250260740062304325954220152661,out,valid,String,130.0,168904126210757995867622931412580368086,-146396756250260740062304325954220152660,"DomainError(-1.389523821204041e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168858298328096574848352624049945731963,15399898820239602479,"DomainError(-4.97679799492513e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168858298328096574848352624049945731964,15399898820239602479,"DomainError(-5.233375021399662e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168619505417272881828097383447939891765,1,"DomainError(-9.713268988072794e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,168619505417272881828097383447939891766,1,"DomainError(-1.0017604596712064e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168566276226774666318393341557036329003,7887,out,valid,String,130.0,168566276226774666318393341557036329004,7887,"DomainError(-7.101202135396742e35, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
168486241010240142813420813150458611707,10845140450576163700,"DomainError(-1.670414864190328e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,130.0,168486241010240142813420813150458611708,10845140450576163700,out,valid,String,1
168463601350002085768434916864638313177,28980,"DomainError(-1.6693443979175376e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,131.0,168463601350002085768434916864638313178,28980,out,valid,String,1
167909511465130186231273625738613101125,1049533177,out,valid,String,131.0,167909511465130186231273625738613101126,1049533177,"DomainError(-1.0681942734655863e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
167893088513173388715239138076742075524,7854,"DomainError(-4.817415116851271e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1.0,167893088513173388715239138076742075525,7854,"DomainError(-5.26703410631044e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",error,DomainError,1
